SEED,dataset,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM
42,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.1565552906425397,0.0,0.1565552906425397,0.8094511086877499,0.8946924344087749,0.8094511086877499,1.0,0.5,"[[    0  2621]
 [    0 11134]]"
42,adult_10000,gender,income,l-diversity,2,50,0.04684347605093098,0.04393724048549019,0.16289791249749686,0.0077356303764145595,0.15583542288016528,0.7994910941475827,0.8857024450891007,0.8222530009233611,0.9597628884497934,0.5392099447971973,"[[  311  2310]
 [  448 10686]]"
43,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.1640660271165868,0.0,0.1640660271165868,0.8090149036713922,0.8944259132741228,0.8090149036713922,1.0,0.5,"[[    0  2627]
 [    0 11128]]"
43,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.1640660271165868,0.0,0.1640660271165868,0.8090149036713922,0.8944259132741228,0.8090149036713922,1.0,0.5,"[[    0  2627]
 [    0 11128]]"
43,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.1640660271165868,0.0,0.1640660271165868,0.8090149036713922,0.8944259132741228,0.8090149036713922,1.0,0.5,"[[    0  2627]
 [    0 11128]]"
43,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.1640660271165868,0.0,0.1640660271165868,0.8090149036713922,0.8944259132741228,0.8090149036713922,1.0,0.5,"[[    0  2627]
 [    0 11128]]"
43,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.1640660271165868,0.0,0.1640660271165868,0.8090149036713922,0.8944259132741228,0.8090149036713922,1.0,0.5,"[[    0  2627]
 [    0 11128]]"
44,adult_10000,gender,income,l-diversity,2,10,0.1899682251475261,0.13060057197330788,0.14863812107363195,0.3383637807783956,0.09969457164340567,0.818684114867321,0.8967886111570932,0.8387521288125097,0.9634536724168593,0.5666212164395975,"[[  426  2083]
 [  411 10835]]"
44,adult_10000,gender,income,l-diversity,2,20,0.1899682251475261,0.13060057197330788,0.14863812107363195,0.3383637807783956,0.09969457164340567,0.818684114867321,0.8967886111570932,0.8387521288125097,0.9634536724168593,0.5666212164395975,"[[  426  2083]
 [  411 10835]]"
44,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.15204256955297824,0.0,0.15204256955297824,0.8175936023264267,0.8996440142394304,0.8175936023264267,1.0,0.5,"[[    0  2509]
 [    0 11246]]"
44,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.15204256955297824,0.0,0.15204256955297824,0.8175936023264267,0.8996440142394304,0.8175936023264267,1.0,0.5,"[[    0  2509]
 [    0 11246]]"
44,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.15204256955297824,0.0,0.15204256955297824,0.8175936023264267,0.8996440142394304,0.8175936023264267,1.0,0.5,"[[    0  2509]
 [    0 11246]]"
45,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.16364867706135944,0.0,0.16364867706135944,0.8112686295892403,0.895801557357309,0.8112686295892403,1.0,0.5,"[[    0  2596]
 [    0 11159]]"
45,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.16364867706135944,0.0,0.16364867706135944,0.8112686295892403,0.895801557357309,0.8112686295892403,1.0,0.5,"[[    0  2596]
 [    0 11159]]"
45,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.16364867706135944,0.0,0.16364867706135944,0.8112686295892403,0.895801557357309,0.8112686295892403,1.0,0.5,"[[    0  2596]
 [    0 11159]]"
45,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.16364867706135944,0.0,0.16364867706135944,0.8112686295892403,0.895801557357309,0.8112686295892403,1.0,0.5,"[[    0  2596]
 [    0 11159]]"
45,adult_10000,gender,income,l-diversity,2,50,0.09150179856115104,0.06964056482670089,0.16971882094625146,0.1426426426426426,0.14679156141757155,0.8093057070156306,0.8929693556942914,0.8197482768954151,0.9805538130656869,0.5268716677038758,"[[  190  2406]
 [  217 10942]]"
46,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.168906726401593,0.0,0.168906726401593,0.809814612868048,0.8949144372137864,0.809814612868048,1.0,0.5,"[[    0  2616]
 [    0 11139]]"
46,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.168906726401593,0.0,0.168906726401593,0.809814612868048,0.8949144372137864,0.809814612868048,1.0,0.5,"[[    0  2616]
 [    0 11139]]"
46,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.168906726401593,0.0,0.168906726401593,0.809814612868048,0.8949144372137864,0.809814612868048,1.0,0.5,"[[    0  2616]
 [    0 11139]]"
46,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.168906726401593,0.0,0.168906726401593,0.809814612868048,0.8949144372137864,0.809814612868048,1.0,0.5,"[[    0  2616]
 [    0 11139]]"
46,adult_10000,gender,income,l-diversity,2,50,0.17180013689253937,0.1615763546798029,0.22161035405388585,0.19506726457399104,0.16033057851239674,0.793020719738277,0.8820678513731826,0.8188740193816336,0.9558308645300296,0.5278007533659322,"[[  261  2355]
 [  492 10647]]"
47,adult_10000,gender,income,l-diversity,2,10,0.19717362045760434,0.1326142131979695,0.14595476536158136,0.3529862174578867,0.09874333273737179,0.8153398764085787,0.8943779108449766,0.835197266231749,0.9625850340136054,0.5705298379514407,"[[  461  2122]
 [  418 10754]]"
47,adult_10000,gender,income,l-diversity,2,20,0.19717362045760434,0.1326142131979695,0.14595476536158136,0.3529862174578867,0.09874333273737179,0.8153398764085787,0.8943779108449766,0.835197266231749,0.9625850340136054,0.5705298379514407,"[[  461  2122]
 [  418 10754]]"
47,adult_10000,gender,income,l-diversity,2,30,0.19717362045760434,0.1326142131979695,0.14595476536158136,0.3529862174578867,0.09874333273737179,0.8153398764085787,0.8943779108449766,0.835197266231749,0.9625850340136054,0.5705298379514407,"[[  461  2122]
 [  418 10754]]"
47,adult_10000,gender,income,l-diversity,2,40,0.19717362045760434,0.1326142131979695,0.14595476536158136,0.3529862174578867,0.09874333273737179,0.8153398764085787,0.8943779108449766,0.835197266231749,0.9625850340136054,0.5705298379514407,"[[  461  2122]
 [  418 10754]]"
47,adult_10000,gender,income,l-diversity,2,50,0.15881561238223418,0.10850253807106602,0.15021676625884473,0.2802450229709035,0.11331053027858451,0.8139585605234461,0.8943391552087204,0.8300758795125316,0.9693877551020408,0.5555417288866766,"[[  366  2217]
 [  342 10830]]"
48,adult_10000,gender,income,l-diversity,2,10,0.09076496260461742,0.06066901175014683,0.13829494774722184,0.02579817326388778,0.13363606934464933,0.8238458742275536,0.8968101869596695,0.8564340328615585,0.9411817287923483,0.6269382164210963,"[[  803  1765]
 [  658 10529]]"
48,adult_10000,gender,income,l-diversity,2,20,0.1949304620906236,0.12519809825673534,0.13849718667840438,0.3637759017651573,0.09491816344043369,0.819047619047619,0.8966061562746646,0.8374980599099798,0.9646911593814249,0.5746352993168806,"[[  474  2094]
 [  395 10792]]"
48,adult_10000,gender,income,l-diversity,2,30,0.1949304620906236,0.12519809825673534,0.13849718667840438,0.3637759017651573,0.09491816344043369,0.819047619047619,0.8966061562746646,0.8374980599099798,0.9646911593814249,0.5746352993168806,"[[  474  2094]
 [  395 10792]]"
48,adult_10000,gender,income,l-diversity,2,40,0.1949304620906236,0.12519809825673534,0.13849718667840438,0.3637759017651573,0.09491816344043369,0.819047619047619,0.8966061562746646,0.8374980599099798,0.9646911593814249,0.5746352993168806,"[[  474  2094]
 [  395 10792]]"
48,adult_10000,gender,income,l-diversity,2,50,0.20771646478241368,0.13977812995245642,0.14634824096283683,0.37221795855717577,0.09553143155203803,0.8165030897855325,0.8949033977348434,0.8376334866318497,0.9605792437650845,0.5747210860569971,"[[  485  2083]
 [  441 10746]]"
49,adult_10000,gender,income,l-diversity,2,10,0.08356744298737817,0.05990773296214813,0.14398521209695792,0.003273322422258529,0.14094658264370685,0.8177390039985459,0.8929958598318323,0.8529843444227005,0.9369458128078818,0.6204034083344429,"[[  787  1803]
 [  704 10461]]"
49,adult_10000,gender,income,l-diversity,2,20,0.19776035834266514,0.1333756748174023,0.1479696768430937,0.35182370820668696,0.10099841390903808,0.8148309705561614,0.8940383575321381,0.8347576134244873,0.9623824451410659,0.5705734619527723,"[[  463  2127]
 [  420 10745]]"
49,adult_10000,gender,income,l-diversity,2,30,0.19776035834266514,0.1333756748174023,0.1479696768430937,0.35182370820668696,0.10099841390903808,0.8148309705561614,0.8940383575321381,0.8347576134244873,0.9623824451410659,0.5705734619527723,"[[  463  2127]
 [  420 10745]]"
49,adult_10000,gender,income,l-diversity,2,40,0.19776035834266514,0.1333756748174023,0.1479696768430937,0.35182370820668696,0.10099841390903808,0.8148309705561614,0.8940383575321381,0.8347576134244873,0.9623824451410659,0.5705734619527723,"[[  463  2127]
 [  420 10745]]"
49,adult_10000,gender,income,l-diversity,2,50,0.15811870100783876,0.10701810098443953,0.15043328266616207,0.28039513677811545,0.11479199830704123,0.8140312613595057,0.894358635500124,0.8297953866196643,0.9698163905060457,0.5561437164885441,"[[  369  2221]
 [  337 10828]]"
50,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.1621761420969593,0.0,0.1621761420969593,0.8138131588513268,0.897350595214237,0.8138131588513268,1.0,0.5,"[[    0  2561]
 [    0 11194]]"
50,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.1621761420969593,0.0,0.1621761420969593,0.8138131588513268,0.897350595214237,0.8138131588513268,1.0,0.5,"[[    0  2561]
 [    0 11194]]"
50,adult_10000,gender,income,l-diversity,2,30,0.2111953612845674,0.1497309275087053,0.1619531269319281,0.3577358490566038,0.10728042643454816,0.8138858596873864,0.8933422214815432,0.837054965646471,0.9577452206539218,0.5714145861176676,"[[  474  2087]
 [  473 10721]]"
50,adult_10000,gender,income,l-diversity,2,40,0.2111953612845674,0.1497309275087053,0.1619531269319281,0.3577358490566038,0.10728042643454816,0.8138858596873864,0.8933422214815432,0.837054965646471,0.9577452206539218,0.5714145861176676,"[[  474  2087]
 [  473 10721]]"
50,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.1621761420969593,0.0,0.1621761420969593,0.8138131588513268,0.897350595214237,0.8138131588513268,1.0,0.5,"[[    0  2561]
 [    0 11194]]"
51,adult_10000,gender,income,l-diversity,2,10,0.09545382718011652,0.06999444383336006,0.1568904291193126,-0.0073767409537046635,0.15120992642220976,0.8236277717193747,0.8962538487854944,0.857318170661867,0.9388943643042739,0.6332868120673258,"[[  850  1744]
 [  682 10479]]"
51,adult_10000,gender,income,l-diversity,2,20,0.206724216265334,0.13894324853228968,0.15582028191748032,0.36227544910179643,0.10948395556785173,0.8156306797528171,0.8943597433974839,0.835733748540288,0.9618313771167458,0.5742079013571393,"[[  484  2110]
 [  426 10735]]"
51,adult_10000,gender,income,l-diversity,2,30,0.206724216265334,0.13894324853228968,0.15582028191748032,0.36227544910179643,0.10948395556785173,0.8156306797528171,0.8943597433974839,0.835733748540288,0.9618313771167458,0.5742079013571393,"[[  484  2110]
 [  426 10735]]"
51,adult_10000,gender,income,l-diversity,2,40,0.206724216265334,0.13894324853228968,0.15582028191748032,0.36227544910179643,0.10948395556785173,0.8156306797528171,0.8943597433974839,0.835733748540288,0.9618313771167458,0.5742079013571393,"[[  484  2110]
 [  426 10735]]"
51,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.16899611108604007,0.0,0.16899611108604007,0.8114140312613595,0.8958901910419008,0.8114140312613595,1.0,0.5,"[[    0  2594]
 [    0 11161]]"
52,adult_10000,gender,income,l-diversity,2,10,0.05102485813770263,0.03860144133563448,0.14715438765598832,-0.11793946000785283,0.16258401141781653,0.8177390039985459,0.8916922279345054,0.863237139272271,0.9220872051465332,0.6420814488471644,"[[  928  1635]
 [  872 10320]]"
52,adult_10000,gender,income,l-diversity,2,20,0.1999098489970701,0.13344051446945338,0.1535829436392242,0.3556895252449134,0.1081985797593028,0.8178117048346056,0.8958437240232751,0.837503885607709,0.9629199428162973,0.5735395656336657,"[[  472  2091]
 [  415 10777]]"
52,adult_10000,gender,income,l-diversity,2,30,0.1999098489970701,0.13344051446945338,0.1535829436392242,0.3556895252449134,0.1081985797593028,0.8178117048346056,0.8958437240232751,0.837503885607709,0.9629199428162973,0.5735395656336657,"[[  472  2091]
 [  415 10777]]"
52,adult_10000,gender,income,l-diversity,2,40,0.1999098489970701,0.13344051446945338,0.1535829436392242,0.3556895252449134,0.1081985797593028,0.8178117048346056,0.8958437240232751,0.837503885607709,0.9629199428162973,0.5735395656336657,"[[  472  2091]
 [  415 10777]]"
52,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.166429461556736,0.0,0.166429461556736,0.8136677571792076,0.8972621958552132,0.8136677571792076,1.0,0.5,"[[    0  2563]
 [    0 11192]]"
53,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.15570602733768024,0.0,0.15570602733768024,0.8114867320974192,0.895934502548461,0.8114867320974192,1.0,0.5,"[[    0  2593]
 [    0 11162]]"
53,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.15570602733768024,0.0,0.15570602733768024,0.8114867320974192,0.895934502548461,0.8114867320974192,1.0,0.5,"[[    0  2593]
 [    0 11162]]"
53,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.15570602733768024,0.0,0.15570602733768024,0.8114867320974192,0.895934502548461,0.8114867320974192,1.0,0.5,"[[    0  2593]
 [    0 11162]]"
53,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.15570602733768024,0.0,0.15570602733768024,0.8114867320974192,0.895934502548461,0.8114867320974192,1.0,0.5,"[[    0  2593]
 [    0 11162]]"
53,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.15570602733768024,0.0,0.15570602733768024,0.8114867320974192,0.895934502548461,0.8114867320974192,1.0,0.5,"[[    0  2593]
 [    0 11162]]"
54,adult_10000,gender,income,l-diversity,2,10,0.053674012803807125,0.0391409208243747,0.14260152821189076,-0.11555138657356967,0.15664874622867808,0.8219556524900037,0.8943349009794193,0.8682248471140153,0.9220640569395018,0.648308370418061,"[[  942  1573]
 [  876 10364]]"
54,adult_10000,gender,income,l-diversity,2,20,0.1988801791713326,0.13014566181127296,0.1479072368873079,0.36495791889824025,0.10200572789978313,0.8219556524900037,0.8984112498444434,0.8416103209761405,0.9634341637010676,0.5765480957670348,"[[  477  2038]
 [  411 10829]]"
54,adult_10000,gender,income,l-diversity,2,30,0.1988801791713326,0.13014566181127296,0.1479072368873079,0.36495791889824025,0.10200572789978313,0.8219556524900037,0.8984112498444434,0.8416103209761405,0.9634341637010676,0.5765480957670348,"[[  477  2038]
 [  411 10829]]"
54,adult_10000,gender,income,l-diversity,2,40,0.1988801791713326,0.13014566181127296,0.1479072368873079,0.36495791889824025,0.10200572789978313,0.8219556524900037,0.8984112498444434,0.8416103209761405,0.9634341637010676,0.5765480957670348,"[[  477  2038]
 [  411 10829]]"
54,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.16268887182571778,0.0,0.16268887182571778,0.8171573973100691,0.899379875975195,0.8171573973100691,1.0,0.5,"[[    0  2515]
 [    0 11240]]"
55,adult_10000,gender,income,l-diversity,2,10,0.2017699115044248,0.13714464229928147,0.14904568997321654,0.35860500379075055,0.09923259027343434,0.8157760814249364,0.894548481065335,0.836876119286771,0.9607580227049254,0.5724740269287867,"[[  473  2095]
 [  439 10748]]"
55,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.1565678138670218,0.0,0.1565678138670218,0.8133042529989095,0.8970411354342074,0.8133042529989095,1.0,0.5,"[[    0  2568]
 [    0 11187]]"
55,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.1565678138670218,0.0,0.1565678138670218,0.8133042529989095,0.8970411354342074,0.8133042529989095,1.0,0.5,"[[    0  2568]
 [    0 11187]]"
55,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.1565678138670218,0.0,0.1565678138670218,0.8133042529989095,0.8970411354342074,0.8133042529989095,1.0,0.5,"[[    0  2568]
 [    0 11187]]"
55,adult_10000,gender,income,l-diversity,2,50,0.15840707964601775,0.1115276476101218,0.1561253359909156,0.2721758908263836,0.1171195851743555,0.8134496546710287,0.8940807397011474,0.8305851675742004,0.9680879592384017,0.5539427335132819,"[[  359  2209]
 [  357 10830]]"
56,adult_10000,gender,income,l-diversity,2,10,0.19503868912152933,0.12748238308776427,0.14281813625780693,0.36084905660377353,0.09707085113656633,0.8215921483097056,0.8983345761869251,0.8405954411536672,0.9645907473309608,0.5735478587549436,"[[  459  2056]
 [  398 10842]]"
