SEED,protected_att,target,model_name,method,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
28,RAC1P,PINCP,LGBM,k-anonymity,10,0.16838210135534742,0.14808704198483424,0.016636201632791114,0.08713572381411011,0.049907944358911105,0.7552418143586662,0.7557114588954847,0.7532273487927325,0.7582120081819276,0.7552459128982592,"[[12539  4129]
 [ 4019 12603]]",0.11902234938644861,1.9276509691219725,0.08949108453195274
29,RAC1P,PINCP,LGBM,k-anonymity,10,0.1684798249579258,0.14775857817722216,0.016392192050220022,0.08677751325940211,0.05596003561183105,0.7527485731450886,0.7530527136899583,0.7453821939775495,0.7608827452406935,0.7528217012700253,"[[12509  4287]
 [ 3944 12550]]",0.11504717195900077,1.9856696415877322,0.08685221603499034
30,RAC1P,PINCP,LGBM,k-anonymity,10,0.18141040399226327,0.14727502296304795,0.010617756874384598,0.09830425761747988,0.05284043606730182,0.7581856413337339,0.7610141313383209,0.7501024170421958,0.7722479966258963,0.7582260770285774,"[[12423  4270]
 [ 3780 12817]]",0.11737203611394803,1.8080807715072171,0.0888137401215273
31,RAC1P,PINCP,LGBM,k-anonymity,10,0.19393047632703675,0.17131011692399611,0.01369386279637197,0.10823996394373325,0.040436742527897196,0.7589366176028838,0.7591464329661755,0.7527080109510772,0.7656959496276563,0.7589882001760173,"[[12618  4155]
 [ 3870 12647]]",0.11313751630363286,1.7702668776507253,0.08602603418379225
32,RAC1P,PINCP,LGBM,k-anonymity,10,0.19482784695391708,0.16833936761284973,0.009382261998243435,0.11202819160144972,0.03801430536316586,0.7550015019525383,0.7543077479214363,0.7509146524320758,0.7577316467953762,0.7550213670250513,"[[12614  4153]
 [ 4003 12520]]",0.11438369932066503,1.931899753910578,0.08697493862097447
33,RAC1P,PINCP,LGBM,k-anonymity,10,0.1814582930722795,0.14768340077171982,0.00876359950432426,0.10396209682955238,0.044199260889069225,0.7553619705617303,0.7588677681056434,0.7478844470382259,0.7701784963038644,0.7553673095296272,"[[12331  4320]
 [ 3824 12815]]",0.1145941660787536,1.8706617616659293,0.08668284448874515
34,RAC1P,PINCP,LGBM,k-anonymity,10,0.16949167563767187,0.1342928279220178,0.0016073690006735974,0.10256444235327752,0.03401305894107576,0.7504656052868729,0.7502630550461473,0.743136203918766,0.7575279261777562,0.750538252540656,"[[12505  4313]
 [ 3994 12478]]",0.11520247541210758,2.033896491310393,0.08636046467744403
35,RAC1P,PINCP,LGBM,k-anonymity,10,0.16445464147482414,0.14730936270810857,0.018227338892362277,0.08698696689525165,0.04468904825912201,0.757735055572244,0.7591458862177094,0.7494103773584906,0.7691376701966717,0.7578166728555682,"[[12515  4250]
 [ 3815 12710]]",0.11486794946527344,1.7718510054319208,0.08752571381636168
36,RAC1P,PINCP,LGBM,k-anonymity,10,0.19217466565382063,0.16805861899319485,0.012248755975534986,0.11139981635593735,0.032547218747631446,0.7566536497446681,0.7583594332587621,0.7557220141489804,0.7610153256704981,0.7566381343172218,"[[12477  4109]
 [ 3992 12712]]",0.11246424644039564,1.6559207989936702,0.08535045305625609
37,RAC1P,PINCP,LGBM,k-anonymity,10,0.16887529473288954,0.14301795120670113,0.012286678679130913,0.09047877007660513,0.04439287085915666,0.756683688795434,0.757252457444258,0.7562552376391716,0.7582523106469812,0.7566820850805269,"[[12556  4072]
 [ 4028 12634]]",0.11244873357417726,2.114412329844891,0.08578459874771707
38,RAC1P,PINCP,LGBM,k-anonymity,10,0.18977605765447153,0.16433999033757563,0.014488955676762894,0.10286840952757687,0.05103132392552656,0.7564433763893061,0.7581289899170693,0.7499409820585458,0.7664977681264327,0.7564836854035706,"[[12475  4237]
 [ 3871 12707]]",0.11527994495870629,2.047242301633403,0.08644098231768964
39,RAC1P,PINCP,LGBM,k-anonymity,10,0.18136225897719405,0.1562929059289383,0.012283298922343922,0.10037372247134499,0.04554163043720816,0.7527185340943227,0.7536656891495601,0.750476758045292,0.7568818367592258,0.7527202842215537,"[[12465  4187]
 [ 4045 12593]]",0.1175975712251767,1.7079795452309319,0.08707398453942784
0,RAC1P,PINCP,MLP,k-anonymity,10,0.18131730462774248,0.15084971964695515,0.011037798260230991,0.10586780626780626,0.04532083544976939,0.7527485731450886,0.7582459541222428,0.7389089243803308,0.778622270478948,0.7528523032624517,"[[12151  4561]
 [ 3670 12908]]",0.11419937522554886,2.7464309261639706,0.08543431922487876
1,RAC1P,PINCP,MLP,k-anonymity,10,0.1610289734445925,0.12025397802208804,0.0003629580112298747,0.10564407016778832,0.029582511306201043,0.7483027936317213,0.7551932684722588,0.7324869644071639,0.7793523487909305,0.7484180191312048,"[[11987  4720]
 [ 3659 12924]]",0.1158346886166145,2.0862053362468367,0.08731705450084074
2,RAC1P,PINCP,MLP,k-anonymity,10,0.17248964134407785,0.1526959827500839,0.01908991501081092,0.09593309633539165,0.049642515375191265,0.749864824271553,0.7563138333674754,0.7385688157293095,0.7749325337331334,0.7498195620817337,"[[12041  4574]
 [ 3753 12922]]",0.10768211056374193,1.562273678853299,0.08203091591556952
3,RAC1P,PINCP,MLP,k-anonymity,10,0.22123604557575355,0.17916221935150822,0.0032867052709434352,0.14961345182201594,0.023398734642053998,0.7507659957945328,0.7614639335307478,0.7372376551800924,0.7873365041617123,0.7503774202654341,"[[11750  4720]
 [ 3577 13243]]",0.12158457215698884,1.7670406364894347,0.08997531762867846
4,RAC1P,PINCP,MLP,k-anonymity,10,0.1495528209646826,0.11946740708629033,0.01355717599176065,0.08042723699485513,0.05586324888345129,0.749624511865425,0.7563079262053036,0.7346359195728729,0.7792974633969995,0.7497098351550384,"[[12021  4672]
 [ 3663 12934]]",0.11409988957295919,1.7470338494828743,0.08570634318126652
5,RAC1P,PINCP,MLP,k-anonymity,10,0.15362884303765834,0.12764448649891214,0.014400362825463642,0.08322549668980914,0.05158673915675671,0.7505557224391709,0.7558077986237722,0.7379270743611829,0.7745765776625881,0.7506333993169519,"[[12135  4564]
 [ 3740 12851]]",0.1136893531186185,2.2300918853886866,0.08721525665064447
6,RAC1P,PINCP,MLP,k-anonymity,10,0.18409926606782956,0.16002928602268718,0.017457775700416067,0.10679027059160495,0.04626196616116762,0.7529288074496846,0.7608246823112041,0.737221752606368,0.7859889449651526,0.7529307935206636,"[[11983  4663]
 [ 3562 13082]]",0.10899853566039205,1.8869009322022445,0.08301153599369614
7,RAC1P,PINCP,MLP,k-anonymity,10,0.18799274882547123,0.16456603111331347,0.010623573918639106,0.11116872510851569,0.04175883013798476,0.7451787323520577,0.7466021447561012,0.7385060867509751,0.7548776804590758,0.7452308928139418,"[[12310  4425]
 [ 4058 12497]]",0.11849726525052182,2.3160293662343756,0.08836779751739579
8,RAC1P,PINCP,MLP,k-anonymity,10,0.1771276105714883,0.14709913214505466,0.01650479871185251,0.09501737027461771,0.06030807212006706,0.7526584559927906,0.7599976681823482,0.7428913328394781,0.7779103765141118,0.7524843153516055,"[[12019  4512]
 [ 3722 13037]]",0.11231406951176685,2.0860407551677276,0.08477980158567039
9,RAC1P,PINCP,MLP,k-anonymity,10,0.16291141569613854,0.13447521007924723,0.013143252542200945,0.09869554432090386,0.041882914295236495,0.7485431060378492,0.7586147236079471,0.7296832528984302,0.7899351429257747,0.7485256914292295,"[[11765  4873]
 [ 3498 13154]]",0.11259002737223762,1.602653893986945,0.08584743643506718
10,RAC1P,PINCP,MLP,k-anonymity,10,0.16665664414429598,0.1262549343102829,0.004065874647195988,0.09319817612527834,0.04799557253483022,0.7558425953739862,0.7577202813878622,0.7479550403107161,0.7677438840229538,0.7559065999140763,"[[12452  4283]
 [ 3845 12710]]",0.11213199872602547,1.492256618032419,0.08449666723680214
11,RAC1P,PINCP,MLP,k-anonymity,10,0.16635834074980171,0.13979134961403317,0.0148785871192888,0.08900682542380373,0.05422708910940466,0.75686392310003,0.7599644128113879,0.7377360663288807,0.7835738747553816,0.7573259620559291,"[[12383  4555]
 [ 3539 12813]]",0.11017106342658493,1.8313445342527446,0.08418582315882804
12,RAC1P,PINCP,MLP,k-anonymity,10,0.1575495328573982,0.13223101063934117,0.012782072445393644,0.08191153859434874,0.05881586173486686,0.7474617002102734,0.7482255697643078,0.7384287994325235,0.7582857836590992,0.7475717690893022,"[[12391  4425]
 [ 3982 12492]]",0.11166755853363519,2.2152100525680507,0.08457815810110081
13,RAC1P,PINCP,MLP,k-anonymity,10,0.18350696108591907,0.16057912481595515,0.015163933160082022,0.10609431390119614,0.041094045225009035,0.7519975968759387,0.7567615343821814,0.744953596287703,0.7689498263680996,0.7519393453036544,"[[12191  4397]
 [ 3859 12843]]",0.10976217683812142,1.8142072749712195,0.08265545872260428
14,RAC1P,PINCP,MLP,k-anonymity,10,0.17236277014475204,0.1491074211965282,0.01647692281906643,0.07989837545882533,0.07647951441578149,0.7486031841393812,0.7472593845317549,0.7498636280986727,0.7446731672083785,0.748595878399104,"[[12549  4127]
 [ 4242 12372]]",0.11181532074163672,1.727054091285023,0.0842347647951709
15,RAC1P,PINCP,MLP,k-anonymity,10,0.18770377194212645,0.1560357482650604,0.012802531447886789,0.11122974404400562,0.04609481809015359,0.7528687293481526,0.7616122395757874,0.7383560874206416,0.7863810435615127,0.7527332893039799,"[[11921  4657]
 [ 3570 13142]]",0.11660359794332986,1.6906970730074604,0.08840102866153692
16,RAC1P,PINCP,MLP,k-anonymity,10,0.1765313359685573,0.13185304815273624,0.004884322700853372,0.11168742861567649,0.046003899602597764,0.7474917392610394,0.7587671468748206,0.7271727172717272,0.7932317292691707,0.7474339589560484,"[[11664  4960]
 [ 3446 13220]]",0.11077160351875098,1.646461962428861,0.08392861845355816
17,RAC1P,PINCP,MLP,k-anonymity,10,0.1701108414393862,0.14502009897625812,0.008579014245424843,0.09805269065849812,0.038387734841083154,0.7479723640732953,0.7470453449107574,0.7463702632688716,0.7477216488623333,0.7479712245268548,"[[12511  4210]
 [ 4180 12389]]",0.11121093937494993,1.7514941819194207,0.08502795500140799
18,RAC1P,PINCP,MLP,k-anonymity,10,0.15063809170326137,0.14199864481849656,0.028721108777342685,0.06431855222376093,0.07325936381169251,0.7483929107840193,0.7512473271560941,0.7441313172912867,0.7585007496251874,0.7483746600969753,"[[12266  4349]
 [ 4027 12648]]",0.11536688381286986,2.3142802170651176,0.08652121586347992
19,RAC1P,PINCP,MLP,k-anonymity,10,0.1563018808639205,0.11747972136280604,0.005856536434367343,0.09368528375759622,0.047017217754077634,0.7470111144487834,0.7547037921593756,0.7306564403338597,0.7803879050716781,0.7470971164859829,"[[11912  4776]
 [ 3646 12956]]",0.1132872110671102,2.6004733442847545,0.08569636207683895
20,RAC1P,PINCP,MLP,k-anonymity,10,0.18746533421983147,0.173945134100163,0.021244824583484867,0.10755295643773888,0.047976314765384886,0.7481525983778913,0.7538027838139426,0.7307976997096168,0.7783033169607665,0.7484289964171652,"[[12071  4728]
 [ 3656 12835]]",0.11149953270608286,2.1301685995910824,0.08430811698377695
21,RAC1P,PINCP,MLP,k-anonymity,10,0.1809553195534147,0.14889711781620263,0.00667658461759113,0.0993474387364531,0.048326640967588985,0.7542505256833884,0.7526680170511232,0.7505577328911667,0.754790201309726,0.7542554411715912,"[[12661  4137]
 [ 4044 12448]]",0.10497424650772343,1.5246102338919827,0.08061614044229158
22,RAC1P,PINCP,MLP,k-anonymity,10,0.2154441895311972,0.19040989205205505,0.012139819724671819,0.13704787084434944,0.02704839967765149,0.750195253829979,0.757041019048732,0.7407661520869068,0.7740470785040029,0.7500612386236786,"[[12018  4534]
 [ 3782 12956]]",0.10960851704010031,1.767860204845944,0.08354563464966688
23,RAC1P,PINCP,MLP,k-anonymity,10,0.1753654552940881,0.15560851571633239,0.016847923934525832,0.08366378930510379,0.06584585098962104,0.7510663863021928,0.748977675461182,0.7563318242995228,0.7417651646967061,0.7510786961665566,"[[12640  3983]
 [ 4304 12363]]",0.11086221220524034,2.09301400081474,0.08332393580379321
24,RAC1P,PINCP,MLP,k-anonymity,10,0.17330452094988275,0.13173952653911847,0.00016671868058770745,0.11303800947223377,0.025164609436573393,0.7529888855512166,0.7591741104114804,0.7416456855115587,0.7775511428400024,0.7529534187216076,"[[12106  4515]
 [ 3708 12961]]",0.1147690328682874,1.5546395440597638,0.08551516735629683
25,RAC1P,PINCP,MLP,k-anonymity,10,0.17139673492548807,0.13924556716669678,0.019082925416611052,0.10016817510708312,0.05738424544377263,0.750285370982277,0.7655866677946028,0.7223818646232439,0.814288285045888,0.7501852400619053,"[[11402  5217]
 [ 3096 13575]]",0.11289788327475125,2.407902783261507,0.08463462863234959
26,RAC1P,PINCP,MLP,k-anonymity,10,0.14551815536061108,0.11892381788169415,0.0156679898112414,0.07211255819941209,0.06275769602822356,0.750375488134575,0.7544471366940488,0.7366841710427607,0.7730878701629019,0.7505541872123445,"[[12214  4563]
 [ 3747 12766]]",0.111505015961632,2.7694989381183697,0.08437162202114587
27,RAC1P,PINCP,MLP,k-anonymity,10,0.16847330661074256,0.14627161382414078,0.013363631075458016,0.09146180430282794,0.04309561677019225,0.7531090417542806,0.753678784427728,0.753340123419807,0.7540177500599664,0.7531073461988769,"[[12497  4117]
 [ 4102 12574]]",0.11160772852299251,1.6327187915845756,0.08499661032119749
28,RAC1P,PINCP,MLP,k-anonymity,10,0.1753569940993835,0.15963155375288884,0.02154281461155616,0.09233077233069498,0.05507697819953117,0.7508861519975969,0.7544924361289559,0.7427289153115346,0.7666345806762123,0.7509078830906858,"[[12254  4414]
 [ 3879 12743]]",0.11710620828553789,2.121003968592883,0.0876256561886425
29,RAC1P,PINCP,MLP,k-anonymity,10,0.178037960757153,0.1643234183249288,0.01755398648548423,0.09350013058502091,0.05428732350503451,0.7468609191949535,0.7447059892756521,0.7442325158946412,0.7451800654783558,0.7468458079237457,"[[12572  4224]
 [ 4203 12291]]",0.10844723424187423,1.8763576443960956,0.08201811792549488
30,RAC1P,PINCP,MLP,k-anonymity,10,0.18619834013209774,0.1471891434985878,0.012462019793263557,0.11081559369038568,0.05876322949334256,0.7489636527485731,0.7605375512192326,0.7251120096164354,0.7996023377718865,0.7491092620986672,"[[11662  5031]
 [ 3326 13271]]",0.1150053010599405,1.8759982523269574,0.08671793580709945
31,RAC1P,PINCP,MLP,k-anonymity,10,0.18920505373400115,0.1598026985569383,0.0146091098872424,0.11119019008241318,0.05052768571864774,0.7522979873835987,0.7603046334515435,0.7312272854347218,0.791790276684628,0.7525993653738527,"[[11966  4807]
 [ 3439 13078]]",0.1124679306402753,1.6915899280253355,0.08487400158207195
32,RAC1P,PINCP,MLP,k-anonymity,10,0.17215330497305614,0.1373381313703057,0.00869524002078903,0.09783168052194235,0.054039864345087896,0.7487233403424451,0.752829240906539,0.7355080831408776,0.7709858984445924,0.7488853271074277,"[[12186  4581]
 [ 3784 12739]]",0.11169054747314246,1.8111843276313304,0.0841185965688001
33,RAC1P,PINCP,MLP,k-anonymity,10,0.1565847409968777,0.12295622131477024,0.014182457796784509,0.08152334848916948,0.066317579118784,0.7482427155301893,0.7554492136208456,0.734176497277677,0.7779914658332833,0.7482534351567472,"[[11964  4687]
 [ 3694 12945]]",0.11399030355385585,1.610624958154902,0.08574376543558433
34,RAC1P,PINCP,MLP,k-anonymity,10,0.16277322634571173,0.13465814030981382,0.008993934261462222,0.09231247989898872,0.049345663369123605,0.7452388104535896,0.7467677883610522,0.7347670250896058,0.7591670713938805,0.7453820848704449,"[[12304  4514]
 [ 3967 12505]]",0.11134416152288033,1.844154907933552,0.08353098077396683
35,RAC1P,PINCP,MLP,k-anonymity,10,0.14983523121905068,0.1331705546941122,0.02210950393573685,0.0760252692692373,0.06141478316756277,0.7458996695704416,0.7522624103089764,0.7288876276958002,0.7771860816944024,0.7461236104863302,"[[11988  4777]
 [ 3682 12843]]",0.11554001473755587,2.280488697680755,0.08783012449507892
36,RAC1P,PINCP,MLP,k-anonymity,10,0.18931078429895598,0.17034340275785453,0.013230849204293404,0.10690400037630243,0.03682233250017197,0.7504956443376389,0.7494268130807289,0.755351495986378,0.7435943486590039,0.7505201937434655,"[[12563  4023]
 [ 4283 12421]]",0.1044268582064163,1.4796136921881875,0.07980499083811346
37,RAC1P,PINCP,MLP,k-anonymity,10,0.14398466563823442,0.10038344875773053,0.005496148253102073,0.08290783087718523,0.054093488190221084,0.7470711925503154,0.7560551628230386,0.7308166237257757,0.7830992677949826,0.7470343584584728,"[[11822  4806]
 [ 3614 13048]]",0.11160525692149095,2.8130319896255114,0.08492368883962752
38,RAC1P,PINCP,MLP,k-anonymity,10,0.2078573570855619,0.18677360959220568,0.01523014339961326,0.1202564021059373,0.04521336838419565,0.7510964253529588,0.7538178144868977,0.7427400468384074,0.7652310290746773,0.7511530923257542,"[[12318  4394]
 [ 3892 12686]]",0.1114803047363194,2.6389170288034345,0.08374073161375123
39,RAC1P,PINCP,MLP,k-anonymity,10,0.17953292158941664,0.15012517580411866,0.010724158806810102,0.10296624771914689,0.04689754689754688,0.750015019525383,0.7537141166025452,0.7424207089552238,0.7653564130304124,0.7500214685858283,"[[12234  4418]
 [ 3904 12734]]",0.11598456174344098,2.1977705172470996,0.08571549895739763
0,RAC1P,PINCP,KNN,k-anonymity,10,0.15441899005922222,0.12341395434999625,0.0016324771049296416,0.09199187084520416,0.05822751463034659,0.7203965154701112,0.7200601503759398,0.7180302303262955,0.7221015804077693,0.7204033512378722,"[[12011  4701]
 [ 4607 11971]]",0.16681156784687134,inf,0.13028024475524477
1,RAC1P,PINCP,KNN,k-anonymity,10,0.07966597007675957,0.05436845201779972,0.012340982610833717,0.025717015231658424,0.08624100200516438,0.7076599579453289,0.7108734402852049,0.7005914387773028,0.7214617379243804,0.7077111766176639,"[[11594  5113]
 [ 4619 11964]]",0.17187958054361183,inf,0.13623682983682983
2,RAC1P,PINCP,KNN,k-anonymity,10,0.14506338649941047,0.12080004365905928,0.007977433503354336,0.08902288185067231,0.06440780404319224,0.7040252328026434,0.7103507069994415,0.6966901164802214,0.7245577211394303,0.7039881593960768,"[[11355  5260]
 [ 4593 12082]]",0.1635364417219207,inf,0.13001975524475523
3,RAC1P,PINCP,KNN,k-anonymity,10,0.15508787005125163,0.11431089841997388,-0.0007584684401878983,0.09572627531563102,0.06265875528500986,0.7170922198858516,0.7226083883129123,0.7160284847069811,0.7293103448275862,0.716962397671838,"[[11605  4865]
 [ 4553 12267]]",0.1694025804198957,inf,0.13320122377622376
4,RAC1P,PINCP,KNN,k-anonymity,10,0.14180587522959742,0.12964226178392202,0.022348536951134035,0.06760230221329289,0.0770410373252488,0.7257735055572244,0.7296472887730625,0.717472335468841,0.7422425739591493,0.7258208616515927,"[[11842  4851]
 [ 4278 12319]]",0.17550176512809468,inf,0.13634143356643355
5,RAC1P,PINCP,KNN,k-anonymity,10,0.11538653671591392,0.11843268701318832,0.02887236516849101,0.034670297861237265,0.0977521988733786,0.7156203063983179,0.7099126704458404,0.7220144602343556,0.6982098728226147,0.7155640058166609,"[[12239  4460]
 [ 5007 11584]]",0.16864062661025797,inf,0.13416433566433567
6,RAC1P,PINCP,KNN,k-anonymity,10,0.12990716048788964,0.09905490008884499,0.0063186199857877545,0.07011904853094175,0.06838774554347393,0.7196455392009613,0.7224386617100371,0.7152700076556151,0.7297524633501562,0.7196461463692989,"[[11811  4835]
 [ 4498 12146]]",0.1699906119676902,inf,0.13537919580419583
7,RAC1P,PINCP,KNN,k-anonymity,10,0.13305217893432297,0.09947455492153179,0.004765274490571292,0.07622919183783061,0.07146900555283475,0.7123460498648243,0.7172218284904324,0.701600323531111,0.7335548172757476,0.7124601095640763,"[[11570  5165]
 [ 4411 12144]]",0.18243298879897651,inf,0.14279120046620042
8,RAC1P,PINCP,KNN,k-anonymity,10,0.09486501711497347,0.0528113619406273,0.004091681418928905,0.03831172433131996,0.09231390344292101,0.7112946830880145,0.7158778490554882,0.7093977033044293,0.7224774747896653,0.7112175650519618,"[[11571  4960]
 [ 4651 12108]]",0.1659672981327955,inf,0.13211707459207458
9,RAC1P,PINCP,KNN,k-anonymity,10,0.12446678532242822,0.09727305175942558,0.0069104060062537,0.07152797012299611,0.06139247899188538,0.7129468308801442,0.7178790741615494,0.7060394889663182,0.73012250780687,0.7129396046667478,"[[11576  5062]
 [ 4494 12158]]",0.16906116796086945,inf,0.1350551282051282
10,RAC1P,PINCP,KNN,k-anonymity,10,0.11612177647024718,0.07347361684204834,0.003351785731142143,0.056814445909398104,0.07983352399172172,0.7239411234604987,0.7275745538625719,0.7143605564933931,0.7412866203563878,0.724034406682526,"[[11828  4907]
 [ 4283 12272]]",0.1645156628128794,inf,0.13169300699300698
11,RAC1P,PINCP,KNN,k-anonymity,10,0.12076623280556148,0.09110823472626084,0.0014454179973879544,0.06215773431836211,0.07295156101346956,0.7134274556924001,0.7068764210655687,0.710324811658639,0.7034613502935421,0.713255058190814,"[[12247  4691]
 [ 4849 11503]]",0.16404049752613997,inf,0.13049778554778557
12,RAC1P,PINCP,KNN,k-anonymity,10,0.1460581652102142,0.12415323562136282,0.006116675033823182,0.0816928878543006,0.06888930835606677,0.7118654250525683,0.7084675703604644,0.7094594594594594,0.7074784508923152,0.7118208144090501,"[[12043  4773]
 [ 4819 11655]]",0.16802745267352806,inf,0.13296923076923078
13,RAC1P,PINCP,KNN,k-anonymity,10,0.10681351697616892,0.10823513644274585,0.036890023041913356,0.024104230342011035,0.11111508408468318,0.7133673775908681,0.7178091914591589,0.7092099111734456,0.7266195665189797,0.7133218401680984,"[[11612  4976]
 [ 4566 12136]]",0.17470751815747693,inf,0.1378205128205128
14,RAC1P,PINCP,KNN,k-anonymity,10,0.11792768365102058,0.08457435213494124,0.0078334832285184,0.04699172536031912,0.10121215567672703,0.7153799939921899,0.7137375751533279,0.7165301789505611,0.7109666546286264,0.715371789775335,"[[12003  4673]
 [ 4802 11812]]",0.16890098235979745,inf,0.13241421911421913
15,RAC1P,PINCP,KNN,k-anonymity,10,0.13007213623332048,0.12120143793418336,0.024742418538812094,0.04921663032570586,0.09811991186580771,0.7184139381195555,0.7192236266698616,0.7200431810003598,0.7184059358544759,0.7184139704607161,"[[11910  4668]
 [ 4706 12006]]",0.17083100251613847,inf,0.13604399766899763
16,RAC1P,PINCP,KNN,k-anonymity,10,0.1536131561115217,0.12555203545254068,0.008631844620391016,0.08896513299262443,0.07099942222444733,0.7150796034845299,0.7205609404000825,0.707819644614227,0.7337693507740309,0.7150559939625687,"[[11576  5048]
 [ 4437 12229]]",0.16966379121313008,inf,0.13539638694638695
17,RAC1P,PINCP,KNN,k-anonymity,10,0.15682984816075046,0.1211873753982271,-0.005638802794407427,0.10311493229019733,0.03821965159494656,0.720937218383899,0.7185871804192415,0.7213403880070547,0.7158549097712595,0.7209141183626945,"[[12139  4582]
 [ 4708 11861]]",0.17869541477830686,inf,0.14266340326340327
18,RAC1P,PINCP,KNN,k-anonymity,10,0.13240213178827748,0.10363282293672238,0.0022525707996378097,0.07929712008591697,0.06484321755013178,0.7026133974166416,0.7040889526542324,0.701865204695787,0.7063268365817091,0.7026066924407192,"[[11612  5003]
 [ 4897 11778]]",0.16834156175103948,inf,0.13458636363636367
19,RAC1P,PINCP,KNN,k-anonymity,10,0.1844557855470122,0.1792994800610973,0.020413517518081847,0.11236437319799633,0.06868855803934293,0.7045959747671974,0.7111894273127753,0.6939477303988996,0.7293097217202746,0.7046596547239916,"[[11348  5340]
 [ 4494 12108]]",0.16815988500300008,inf,0.13372074592074593
20,RAC1P,PINCP,KNN,k-anonymity,10,0.15183498126126688,0.1532766206637176,0.03077267047454979,0.07337804378241425,0.08737486940776706,0.7121057374586963,0.7177690087755463,0.6977156924486174,0.7390091565096113,0.7123523668136484,"[[11519  5280]
 [ 4304 12187]]",0.16833644027490324,inf,0.13072558275058274
21,RAC1P,PINCP,KNN,k-anonymity,10,0.14570963709275858,0.13034171576744835,0.022050048810945855,0.06420647025180012,0.09574785977810119,0.7233403424451788,0.7253697519083969,0.7136235625440037,0.7375090953189425,0.7234693946650672,"[[11917  4881]
 [ 4329 12163]]",0.1744875795917218,inf,0.1381072843822844
22,RAC1P,PINCP,KNN,k-anonymity,10,0.15999892310100855,0.12436089009123186,-0.0007065075035447288,0.10340722676887382,0.05319347656059503,0.714689095824572,0.7190771960958297,0.7120431115276477,0.7262516429680965,0.7146241298455756,"[[11636  4916]
 [ 4582 12156]]",0.16465605323413213,inf,0.13184055944055947
23,RAC1P,PINCP,KNN,k-anonymity,10,0.15834184694509112,0.12129813679678914,-0.003087458027069556,0.0972900131190739,0.06643040895939134,0.7101832382096726,0.7105310531053105,0.7106163355938306,0.7104457910841783,0.71018289072948,"[[11801  4822]
 [ 4826 11841]]",0.16814695102495503,inf,0.13269428904428904
24,RAC1P,PINCP,KNN,k-anonymity,10,0.13793304896798547,0.11683245522232266,0.013806929543440871,0.07758437815045516,0.07163419373310298,0.7091018323820967,0.7170406732117812,0.698946169182569,0.7360969464275001,0.7090628526133049,"[[11336  5285]
 [ 4399 12270]]",0.1732722014037726,inf,0.13730611888111885
25,RAC1P,PINCP,KNN,k-anonymity,10,0.11734756620273618,0.10909783906161385,0.02655204603431982,0.03830242364071362,0.09813704985268223,0.7205467107239412,0.7212584269662922,0.7205459770114943,0.7219722872053266,0.7205444804460353,"[[11951  4668]
 [ 4635 12036]]",0.1734888181637437,inf,0.13737447552447554
26,RAC1P,PINCP,KNN,k-anonymity,10,0.11479007467313457,0.09783199955424615,0.020730816897781335,0.0457420559143476,0.08975301118522061,0.7185340943226194,0.7223868215216876,0.7071755902314519,0.7382668200811482,0.718689349719897,"[[11729  5048]
 [ 4322 12191]]",0.16014950926747668,inf,0.12749836829836833
27,RAC1P,PINCP,KNN,k-anonymity,10,0.13106759029104315,0.09104412419843766,-0.0045223583315288085,0.08438097922050705,0.05536827595029181,0.7091919495343947,0.7129769634439207,0.7050958775582009,0.7210362197169585,0.7091698493552893,"[[11585  5029]
 [ 4652 12024]]",0.1645277558415857,inf,0.13020198135198133
28,RAC1P,PINCP,KNN,k-anonymity,10,0.1596008128327559,0.14226858764822625,0.016314333335276654,0.08701451420020107,0.06549602531384147,0.7267647942325023,0.7299608122550766,0.7205485875043958,0.7396221874623993,0.7267825360158168,"[[11900  4768]
 [ 4328 12294]]",0.1664343931073666,inf,0.13136689976689975
29,RAC1P,PINCP,KNN,k-anonymity,10,0.11323730746888366,0.1180994650457231,0.030945927607512802,0.0267975530376085,0.11315478102851284,0.7135476118954641,0.7054790289702885,0.7190254343993956,0.6924336122226264,0.7133577920603487,"[[12333  4463]
 [ 5073 11421]]",0.16404278328383173,inf,0.13008327505827508
30,RAC1P,PINCP,KNN,k-anonymity,10,0.16185873170806564,0.12634978111059803,0.0012756987601176828,0.09589335697652843,0.06608422771944433,0.7203063983178132,0.7215859821188291,0.716253116466817,0.7269988552147979,0.720325642188361,"[[11913  4780]
 [ 4531 12066]]",0.1715801401793612,inf,0.13662080419580422
31,RAC1P,PINCP,KNN,k-anonymity,10,0.1252143712395743,0.10477070348739426,0.016242454550857155,0.055097152469782584,0.09202065937768011,0.7140883148092521,0.7156769028557772,0.7063506102954183,0.7252527698734637,0.7141735142517023,"[[11793  4980]
 [ 4538 11979]]",0.17155476836482242,inf,0.13518193473193474
32,RAC1P,PINCP,KNN,k-anonymity,10,0.12119745767384177,0.09313093952429707,0.000831389482506828,0.06119522392089857,0.08398745572841448,0.700270351456894,0.6928712139867028,0.7049796429689946,0.6811717000544695,0.700131385901273,"[[12057  4710]
 [ 5268 11255]]",0.17090116579257267,inf,0.13550909090909094
