SEED,protected_att,target,method,anon_parameter,threshold_target,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
21,RAC1P,PINCP,t-closeness,0.5,15000,0.07130883070872684,0.04994867347382215,0.05968086978704046,0.03778683528086879,0.04813649008451315,0.8131270651847402,0.8849943615624942,0.8623720997261853,0.908835478604245,0.6797161716334903,"[[ 3133  3820]
 [ 2401 23936]]",0.013288167,0.8678756819502617,0.012846049
22,RAC1P,PINCP,t-closeness,0.5,15000,-0.042841041893681764,-0.019559725625241664,0.06180886551317322,-0.19756336593060508,0.08464779069207318,0.8155001501952538,0.888852696344553,0.8559230474331718,0.9244175104452893,0.654756724879048,"[[ 2589  4134]
 [ 2008 24559]]",0.012988479,1.8685089349746704,0.012630977
23,RAC1P,PINCP,t-closeness,0.5,15000,-0.04368693172645732,-0.0200853608412338,0.06618349013008773,-0.20031724503659354,0.09003625077903843,0.8132772604385702,0.8870311136958419,0.8523032864177698,0.924709181160244,0.6558608958417541,"[[ 2670  4229]
 [ 1987 24404]]",0.0122161545,1.7737762928009033,0.011840286
24,RAC1P,PINCP,t-closeness,0.5,15000,0.05659746483985162,0.04447620442617428,0.054869217178291074,0.014484547080932941,0.04075308901069996,0.8190447581856414,0.889374517941749,0.867983367983368,0.9118466636541648,0.6824603083640589,"[[ 3051  3683]
 [ 2341 24215]]",0.012468979,0.8350781202316284,0.012089433
25,RAC1P,PINCP,t-closeness,0.5,15000,-0.0388764177971751,-0.017342501740231442,0.06215693652906995,-0.19268953307084524,0.08415406495608146,0.8203664764193451,0.8915802451229241,0.8587594300083823,0.9270095008294374,0.6646575733529392,"[[ 2722  4044]
 [ 1936 24588]]",0.012391205,0.806006890028271,0.012060667
26,RAC1P,PINCP,t-closeness,0.5,15000,-0.041756750770881035,-0.022773504649562848,0.05324284817544522,-0.17770610570225687,0.07790265123423445,0.814238510063082,0.8876167629847709,0.8543889724661512,0.923533638392013,0.6578380912859729,"[[ 2685  4162]
 [ 2022 24421]]",0.012259035,0.9089011714096749,0.0119284615
27,RAC1P,PINCP,t-closeness,0.5,15000,-0.04145501404598273,-0.017854864346919186,0.06296100442654706,-0.19798747708902442,0.08494125569306588,0.8176930009011715,0.8897167051298359,0.8566079988802967,0.9254876757901104,0.6630948177137156,"[[ 2740  4098]
 [ 1971 24481]]",0.012566196,1.2753479573120072,0.012186663
28,RAC1P,PINCP,t-closeness,0.5,15000,-0.04184800908444897,-0.017537861964503354,0.06350125701463405,-0.20128401692761777,0.08562820329817189,0.8155301892460198,0.8884448400515904,0.8568325157673441,0.9224791580218039,0.659956582402732,"[[ 2695  4086]
 [ 2055 24454]]",0.012411805,0.999242213127082,0.0120349005
29,RAC1P,PINCP,t-closeness,0.5,15000,-0.03498734217564825,-0.015184687232342897,0.05380584579328063,-0.16851649531376978,0.07350154937149445,0.8115049564433764,0.8858073556441193,0.8540248438486912,0.9200468755906702,0.6557964376490721,"[[ 2677  4160]
 [ 2115 24338]]",0.012044188,0.8783706426620483,0.011706374
30,RAC1P,PINCP,t-closeness,0.5,15000,-0.03160915645795592,-0.013821568219894775,0.07348026109290173,-0.1840007271866051,0.09657120418101073,0.8156803844998498,0.8885538886265393,0.8542939964376768,0.9256764427625355,0.6589780611482015,"[[ 2693  4172]
 [ 1964 24461]]",0.012428663,1.1571529369282996,0.012069952
31,RAC1P,PINCP,t-closeness,0.5,15000,-0.0423639260985792,-0.0197911482841846,0.06579816627859036,-0.19957267739155904,0.09014452449297772,0.8149294082306999,0.8879757077658781,0.8548223350253807,0.9238044794188862,0.6595546164956781,"[[ 2711  4147]
 [ 2014 24418]]",0.012245405,0.7670525312423706,0.011883188
32,RAC1P,PINCP,t-closeness,0.5,15000,0.06846749828811471,0.05529103672844882,0.06747551406575047,0.012173862173862182,0.050470015553100156,0.8184740162210874,0.8886472940352688,0.8688430079631031,0.9093754714134862,0.6860133926302743,"[[ 3134  3640]
 [ 2403 24113]]",0.012312428,1.343890905380249,0.011930165
33,RAC1P,PINCP,t-closeness,0.5,15000,-0.04544592946403603,-0.01881374074662079,0.06518031392385237,-0.21130456240909634,0.08678229295281703,0.8195854610994293,0.8911285936990175,0.8561476837338906,0.9290898094950106,0.6623792623711517,"[[ 2704  4130]
 [ 1876 24580]]",0.012570861,0.8695862539439249,0.012218893
34,RAC1P,PINCP,t-closeness,0.5,15000,0.06622365673279418,0.04972713819575114,0.05798751634333421,0.02955662267593495,0.0433667502088555,0.8152898768398918,0.8865853883468285,0.8641282853341963,0.9102408725950614,0.6807231083858258,"[[ 3107  3779]
 [ 2370 24034]]",0.012293624,1.535245655717465,0.011867878
35,RAC1P,PINCP,t-closeness,0.5,15000,0.056019357799734326,0.04513296443593828,0.05196199958789938,0.01754221298061187,0.03661191034084432,0.8149894863322319,0.8861910305449304,0.8649808816102734,0.9084675127865126,0.6828051849646849,"[[ 3152  3743]
 [ 2416 23979]]",0.013203086,2.1995787620544434,0.012805656
36,RAC1P,PINCP,t-closeness,0.5,15000,0.07027105223302799,0.060756887666078896,0.06706927802562113,0.018964221094921574,0.043428698552775424,0.8165815560228297,0.8878604224058769,0.8673747667575714,0.9093371454367617,0.6791766228078262,"[[ 3012  3696]
 [ 2410 24172]]",0.012005106,1.3493154048919678,0.011658692
37,RAC1P,PINCP,t-closeness,0.5,15000,-0.03443943636904845,-0.010921332779835202,0.06665492491677005,-0.18882292596167272,0.08512187427530404,0.8126464403724842,0.8865484311050478,0.85445301542777,0.9211491211491212,0.6569169160976037,"[[ 2684  4151]
 [ 2086 24369]]",0.01232851,0.7315012216567993,0.011956496
38,RAC1P,PINCP,t-closeness,0.5,15000,-0.032922777059745,-0.014725070177733501,0.06095646237040919,-0.17381106508228783,0.08226273509899962,0.8152898768398918,0.8882589180250413,0.8560720165329784,0.9229607250755287,0.6597916694393796,"[[ 2701  4109]
 [ 2040 24440]]",0.012654068,2.047083616256714,0.012283258
39,RAC1P,PINCP,t-closeness,0.5,15000,-0.04220027961307937,-0.017481468605127337,0.06825909046817058,-0.2039809744432518,0.09070982499703883,0.814298588164614,0.8876204326486093,0.8536960626617246,0.9243525670149931,0.6580180979884503,"[[ 2694  4184]
 [ 1998 24414]]",0.013015394,0.8467695116996765,0.012580222
0,SEX,PINCP,k-anonymity,10,23000,0.09537853286274323,0.037546088912637554,0.06817919462221034,0.022141149591707265,0.0920374818895161,0.8057975367978372,0.8679021679164709,0.8242965262953619,0.916379012771833,0.73439081150753,"[[ 5587  4527]
 [ 1938 21238]]",0.15930356,2.7956581115722656,0.0948263
1,SEX,PINCP,k-anonymity,10,23000,0.10664744990687591,0.05045772968726214,0.06329744379319169,0.04533191953472754,0.07614962252761248,0.806939020726945,0.8681722150431769,0.830116890248686,0.9098843458446193,0.7390614033081137,"[[ 5700  4331]
 [ 2096 21163]]",0.1554617,3.154832363128662,0.09421238
2,SEX,PINCP,k-anonymity,10,23000,0.0906312577063122,0.02961101107401265,0.0484887130774988,0.053674023699721796,0.06995394338467908,0.8045058576148993,0.8677128221806651,0.8247295208655332,0.9154228855721394,0.7303202256214416,"[[ 5438  4536]
 [ 1972 21344]]",0.14995117,2.2181239899638916,0.09175778
3,SEX,PINCP,k-anonymity,10,23000,0.10830892151005023,0.048897135147055404,0.060879803706507696,0.05784457806158988,0.07401270268293625,0.8058876539501352,0.8683052090975789,0.8280405799354763,0.9126858317981235,0.7340090129942471,"[[ 5525  4424]
 [ 2038 21303]]",0.15319082,2.7382005558992586,0.09257097
4,SEX,PINCP,k-anonymity,10,23000,0.10002531672523762,0.04344684075294014,0.059384023721486656,0.0463623742013442,0.07412211437117311,0.807659957945329,0.8692758416528859,0.8258912984443496,0.9174711256679883,0.7362489477239407,"[[ 5598  4488]
 [ 1915 21289]]",0.15943731,2.6912526198347533,0.09612402
5,SEX,PINCP,k-anonymity,10,23000,0.10541906758307962,0.04410204847110888,0.06588612357268775,0.042805499962386806,0.08490768451807817,0.806788825473115,0.8688257127707305,0.8269984858485072,0.9151093353954547,0.7350439316545834,"[[ 5557  4456]
 [ 1976 21301]]",0.15558685,2.529384217441168,0.09529575
6,SEX,PINCP,k-anonymity,10,23000,0.10115624307865301,0.03998940136627316,0.05596016089675604,0.054520501151696654,0.0742466890934903,0.8048362871733253,0.8674433313610674,0.8262914447856338,0.9129090440608091,0.7330938662926997,"[[ 5535  4469]
 [ 2028 21258]]",0.15048872,2.8260300159454346,0.09134045
7,SEX,PINCP,k-anonymity,10,23000,0.11385874296849197,0.06448518144922633,0.06209737431214002,0.06249900719084789,0.06343216345382419,0.8026133974166416,0.8645350155647639,0.8259670684629323,0.9068811902599369,0.7362117624030533,"[[ 5751  4418]
 [ 2153 20968]]",0.16215782,2.6688170094354344,0.0963285
8,SEX,PINCP,k-anonymity,10,23000,0.09847835014008488,0.047658697339057365,0.06597731846870625,0.03159845466048633,0.07947872051406557,0.8053769900871133,0.8675890539739634,0.8276857087151491,0.911534827793524,0.7349057585588972,"[[ 5585  4419]
 [ 2060 21226]]",0.15059662,3.0675015449523926,0.091717534
9,SEX,PINCP,k-anonymity,10,23000,0.10482434391774409,0.0444035745997835,0.0543175716697889,0.06669052097579925,0.06699333242808736,0.806788825473115,0.8692842336300451,0.8263591051350412,0.9169131832797428,0.7329673793970214,"[[ 5471  4494]
 [ 1938 21387]]",0.15317895,2.7305788183225284,0.09282225
10,SEX,PINCP,k-anonymity,10,23000,0.11650510365416977,0.06254841562746905,0.06608044816174763,0.055848109502451726,0.07154028009332458,0.8064283568639231,0.8672981878088962,0.8298065177128896,0.9083380062977181,0.7405052057806985,"[[ 5788  4319]
 [ 2125 21058]]",0.15461978,2.6609609835770573,0.094484225
11,SEX,PINCP,k-anonymity,10,23000,0.09205570191021051,0.035584228900097825,0.056882202313412344,0.03290812052748726,0.07858411845162627,0.8038449984980475,0.8653830296033644,0.8242617027961043,0.9108227738239889,0.7370334833398687,"[[ 5771  4475]
 [ 2055 20989]]",0.15219165,2.7829709056902203,0.0936623
12,SEX,PINCP,k-anonymity,10,23000,0.10220781099150633,0.04993763074282975,0.06362345828557381,0.04614331049299086,0.07456355804524784,0.8041754280564735,0.8670432991372805,0.8238440370528274,0.9150236762806715,0.7316172059335764,"[[ 5515  4545]
 [ 1974 21256]]",0.14888197,2.591110243287432,0.091012344
13,SEX,PINCP,k-anonymity,10,23000,0.10071736455945735,0.04858643044666289,0.06200958097645792,0.04045508648385043,0.07245351076260009,0.8103033944127366,0.8710145223554403,0.8300373715353473,0.9162476902582614,0.7402378285606109,"[[ 5653  4366]
 [ 1949 21322]]",0.15354283,2.6581292152404785,0.09321602
14,SEX,PINCP,k-anonymity,10,23000,0.09686054164985936,0.04533698880828552,0.060846917801994915,0.03324505247686671,0.07514300200935187,0.8061279663562632,0.8673762945914845,0.8299252850963429,0.9083670482912972,0.7391377803111219,"[[ 5731  4325]
 [ 2129 21105]]",0.15127164,2.883936657669838,0.09195344
15,SEX,PINCP,k-anonymity,10,23000,0.10448277766624536,0.047650419571850455,0.06318319662804217,0.046547625336784804,0.07604457067065495,0.8090417542805647,0.8707848039514604,0.8311345646437994,0.9144076840981857,0.7366260417449874,"[[ 5513  4352]
 [ 2005 21420]]",0.15431595,2.6723239421844482,0.09336622
16,SEX,PINCP,k-anonymity,10,23000,0.10073502656284117,0.05217358127963212,0.06858864141904741,0.02996420128612476,0.07935467363342896,0.8058876539501352,0.8678635694421725,0.8289129330885512,0.9106552804359954,0.7360425696262285,"[[ 5607  4380]
 [ 2082 21221]]",0.15316108,2.599555015563965,0.09379512
17,SEX,PINCP,k-anonymity,10,23000,0.10642432203573826,0.0407875429062623,0.051869386484862945,0.0660473526983491,0.06919826420618747,0.8082006608591169,0.8695314575287603,0.8301599687865783,0.9128233729460723,0.7383473642608329,"[[ 5628  4353]
 [ 2032 21277]]",0.15584612,3.035645630137942,0.09530175
18,SEX,PINCP,k-anonymity,10,23000,0.10146941023547484,0.04489321436163918,0.05869411357428034,0.05249056924532031,0.07162359820498443,0.807179333133073,0.869194872944389,0.8245186731616794,0.9189899599258844,0.7344131590763013,"[[ 5544  4539]
 [ 1880 21327]]",0.15678528,3.085031032562256,0.094717756
19,SEX,PINCP,k-anonymity,10,23000,0.10319571839412367,0.044185016048602144,0.06019237051945958,0.05122710708458611,0.0766830012286227,0.8041153499549414,0.8666543974807271,0.8233351464760277,0.9147852363479387,0.7328494082974262,"[[ 5578  4547]
 [ 1974 21191]]",0.15474685,2.5552535262680633,0.09227522
20,SEX,PINCP,k-anonymity,10,23000,0.09205109483184881,0.03900802924830071,0.06384914906799555,0.028504018532620967,0.08330256077936948,0.8025232802643436,0.8656447986920089,0.8212665296467212,0.9150931167091562,0.7304350968388592,"[[ 5538  4609]
 [ 1965 21178]]",0.15665916,2.538366949910214,0.09257029
21,SEX,PINCP,k-anonymity,10,23000,0.12126048919711818,0.05920835189513174,0.055806560166868246,0.07995342080460888,0.062297242929740815,0.8061880444577951,0.8668427787179593,0.829980634707347,0.9071314414064188,0.7414146209892337,"[[ 5837  4302]
 [ 2150 21001]]",0.15276018,2.474822927749298,0.09311373
22,SEX,PINCP,k-anonymity,10,23000,0.10643929299867727,0.049041915860636665,0.056964651613812256,0.05836774957933022,0.06728503738089864,0.8083208170621808,0.8695172075332802,0.8309947234707836,0.9117848872115962,0.7390853838384495,"[[ 5648  4324]
 [ 2057 21261]]",0.14941555,3.1445191439878846,0.0911574
23,SEX,PINCP,k-anonymity,10,23000,0.0960750312842652,0.03492366943214398,0.056329273738318864,0.04453335419910698,0.07762128022884518,0.8067287473715831,0.8686724363161332,0.8257596336683612,0.9162898850277742,0.7351390817807988,"[[ 5577  4490]
 [ 1944 21279]]",0.15455964,2.3988981391532382,0.09321421
24,SEX,PINCP,k-anonymity,10,23000,0.08500335983052654,0.03576856628968694,0.05803253254193996,0.025915228500583365,0.07466684801671197,0.806848903574647,0.8691919602896899,0.8274459679293517,0.9153740680435342,0.7338626771085839,"[[ 5497  4455]
 [ 1975 21363]]",0.15408508,3.3122129440307617,0.0937793
25,SEX,PINCP,k-anonymity,10,23000,0.11514439142063215,0.05428419973263776,0.06277979351488927,0.06488995095426953,0.07234027961767608,0.8086812856713728,0.8701661400468862,0.8292730310447993,0.9153014838322326,0.7373338546317201,"[[ 5578  4394]
 [ 1975 21343]]",0.15884513,2.7136009401806844,0.09569145
26,SEX,PINCP,k-anonymity,10,23000,0.12554316661665732,0.05957424343855511,0.0670566761985979,0.06909382473395198,0.07924312260122479,0.8061880444577951,0.86745007806722,0.8278891023881416,0.9109816612729235,0.7385358133354236,"[[ 5726  4389]
 [ 2063 21112]]",0.14834927,2.5341908715723602,0.09054994
27,SEX,PINCP,k-anonymity,10,23000,0.12490093530956359,0.06258559958387766,0.06359117640676193,0.07230531201650336,0.07054185482805875,0.8077500750976269,0.8685021573864804,0.8326767000236388,0.9075489522500859,0.7414669376327414,"[[ 5755  4247]
 [ 2153 21135]]",0.1559805,2.7612881660461426,0.095608026
28,SEX,PINCP,k-anonymity,10,23000,0.10293672939527743,0.04266702948885037,0.06246936878964049,0.04414509244882542,0.08031184082067833,0.8082306999098828,0.8696823711929452,0.826908893288304,0.9171223145477246,0.7370069487873275,"[[ 5604  4459]
 [ 1925 21302]]",0.15677781,2.6632566452026367,0.09476247
29,SEX,PINCP,k-anonymity,10,23000,0.08687477515236575,0.03216708525568335,0.05258381326273687,0.038961405246378145,0.07352009422028816,0.8004806248122559,0.8642162073759098,0.823508785600187,0.9091573831132522,0.7290035496384903,"[[ 5511  4530]
 [ 2112 21137]]",0.15094012,2.8597826941643545,0.09185039
30,SEX,PINCP,k-anonymity,10,23000,0.10414048251800512,0.044299101675230435,0.05896027329602971,0.05211712383248873,0.07462296583632211,0.8072994893361369,0.8687199426992736,0.8257790919347936,0.9163716432087039,0.737115521446374,"[[ 5650  4478]
 [ 1937 21225]]",0.15667173,2.2964135251393603,0.0950068
31,SEX,PINCP,k-anonymity,10,23000,0.09686730918418107,0.04739215421549192,0.06248420325915516,0.029741759466703432,0.0752980761743327,0.806698708320817,0.8674862544016804,0.8296112489660876,0.9089849818746764,0.7407150645684907,"[[ 5792  4326]
 [ 2109 21063]]",0.15459934,3.0800141389748754,0.093470074
32,SEX,PINCP,k-anonymity,10,23000,0.10264462249815398,0.054208985789903186,0.06193150676166859,0.04452386588462187,0.06909525860506105,0.8044157404626013,0.8664054004144695,0.8288058412499019,0.9075785582255084,0.7363264288085756,"[[ 5666  4361]
 [ 2150 21113]]",0.15339403,2.7321357372398967,0.093207195
33,SEX,PINCP,k-anonymity,10,23000,0.09633639806204208,0.04514148712461552,0.06896709637765253,0.019664618041586646,0.08666556806848391,0.8050465605286873,0.8668827173155024,0.8275051885499471,0.9101951156480166,0.7364437307615641,"[[ 5668  4405]
 [ 2085 21132]]",0.15598492,2.5559646078626646,0.09371049
34,SEX,PINCP,k-anonymity,10,23000,0.11272804196512798,0.053409948386793804,0.05955767227099784,0.06470419862058302,0.07025960822438948,0.8047161309702613,0.8663692984439557,0.8241367173751515,0.9131640523442239,0.7363998875117124,"[[ 5715  4497]
 [ 2004 21074]]",0.15902917,2.815931542401502,0.09560971
35,SEX,PINCP,k-anonymity,10,23000,0.10841272269182056,0.04970759326624896,0.056830398117911796,0.06074634226376563,0.06979849723606124,0.8027936317212376,0.8647813639265927,0.825748338119026,0.9076876513317191,0.7358749219067571,"[[ 5732  4430]
 [ 2135 20993]]",0.15385017,2.6822035659558936,0.09395031
36,SEX,PINCP,k-anonymity,10,23000,0.1008172161109474,0.04639943703917182,0.06189334183934447,0.04123173233951677,0.07655577205934816,0.8043857014118354,0.8669662921348315,0.8303267462336138,0.906988672793332,0.734393780560385,"[[ 5559  4336]
 [ 2176 21219]]",0.14851072,2.751662015914917,0.09112818
37,SEX,PINCP,k-anonymity,10,23000,0.10958814854450472,0.05248646328069362,0.06541725232782958,0.0448413785665599,0.0791966156567927,0.8056473415440072,0.8669217162367847,0.8293911606123815,0.9080098237752596,0.7389964801844258,"[[ 5746  4335]
 [ 2135 21074]]",0.1505407,2.892207107660756,0.092203304
38,SEX,PINCP,k-anonymity,10,23000,0.10301310306017852,0.03763165939773716,0.058757814852614665,0.048841982312698096,0.08115219126457907,0.807089215980775,0.8686008920898637,0.8266542041515753,0.9150321162219253,0.7370167021216631,"[[ 5642  4451]
 [ 1971 21226]]",0.15168649,2.7269109689551896,0.0922361
39,SEX,PINCP,k-anonymity,10,23000,0.09451803330839004,0.038504099544223735,0.04725034071149958,0.05823750457437171,0.06054851752773571,0.8066686692700511,0.868276708964388,0.8263020529001597,0.9147440596834706,0.7366513091210147,"[[ 5642  4459]
 [ 1977 21212]]",0.1527146,2.9158860125282335,0.0926868
0,SEX,PINCP,l-diversity,2,23000,0.02070584734387826,0.020568549838071215,0.10130585183517027,-0.13235402238123517,0.15049280500383033,0.7397416641634125,0.819447338807152,0.7924627166465135,0.8483344839489126,0.6696190908967423,"[[ 4965  5149]
 [ 3515 19661]]",0.016067786,0.8750090606601425,0.01439195
1,SEX,PINCP,l-diversity,2,23000,-0.008576744268432468,-0.011887980895032624,0.06856833422485586,-0.13927346079253933,0.13773114147297894,0.7234004205467107,0.8039182282793867,0.7964220918948568,0.8115568167161099,0.6652739721104226,"[[ 5206  4825]
 [ 4383 18876]]",0.009864176,0.679481797917476,0.008648957
2,SEX,PINCP,l-diversity,2,23000,-0.01183986057224684,-0.012447238244758574,0.06817019153236747,-0.14257681582196008,0.13549796737948705,0.7222288975668368,0.8035103376468838,0.7962518424931565,0.8109023846285812,0.6629206128075731,"[[ 5136  4838]
 [ 4409 18907]]",0.008977489,0.6538424369754499,0.007862737
3,SEX,PINCP,l-diversity,2,23000,0.02206161223347136,0.021588933050633474,0.0938521775200939,-0.11969534959284894,0.13672070654002222,0.742715530189246,0.8223655557168633,0.7969930857050973,0.8494066235379804,0.6709089605779157,"[[ 4899  5050]
 [ 3515 19826]]",0.017315557,1.0945084744063143,0.015509237
4,SEX,PINCP,l-diversity,2,23000,-0.018509613166051153,-0.011986334907802432,0.07698988867266265,-0.16443461175158874,0.14458186159598085,0.721177530790027,0.8026869605884104,0.7920127527477138,0.8136528184795725,0.6610401708895979,"[[ 5128  4958]
 [ 4324 18880]]",0.01091323,1.0836539750408185,0.009783443
5,SEX,PINCP,l-diversity,2,23000,-0.011348847108585414,-0.010087756218459032,0.08056756150030042,-0.16133567444640368,0.15386185772872307,0.7202162811655152,0.8023008999830192,0.7929095867421858,0.8119173433002534,0.6594790950996423,"[[ 5077  4936]
 [ 4378 18899]]",0.009446778,0.6801584234234699,0.008332485
6,SEX,PINCP,l-diversity,2,23000,-0.012734419152201748,-0.012557628455152292,0.07283395360358613,-0.1496300253595832,0.14227586576333506,0.7217783118053469,0.803463056486865,0.7941275167785234,0.813020699132526,0.6612084703179623,"[[ 5096  4908]
 [ 4354 18932]]",0.010377141,0.7932512306201459,0.009141132
7,SEX,PINCP,l-diversity,2,23000,-0.014492103509228249,-0.007683690459524328,0.07075354904332543,-0.14636774972118777,0.13120850619712865,0.7196455392009613,0.8005811841627316,0.7911317567567567,0.8102590718394533,0.6619394483988298,"[[ 5223  4946]
 [ 4387 18734]]",0.01033289,0.6247167587280273,0.009210185
8,SEX,PINCP,l-diversity,2,23000,0.018263055772020254,0.019174801291811483,0.09168255560593797,-0.1196802216608932,0.13449986448859108,0.7394112346049865,0.8199198721275404,0.7935468316791899,0.8481061582066478,0.667255798015759,"[[ 4866  5138]
 [ 3537 19749]]",0.017166361,1.1128033255268321,0.01514346
9,SEX,PINCP,l-diversity,2,23000,0.019754511097416327,0.017290407679499853,0.08541121509006522,-0.10908243048379218,0.12828811263234385,0.7404626013817963,0.8204936424831712,0.7959850042326763,0.8465594855305466,0.6693409570151478,"[[ 4904  5061]
 [ 3579 19746]]",0.016322158,1.1610478114928882,0.014564834
10,SEX,PINCP,l-diversity,2,23000,0.022959695577373207,0.026790786561247004,0.09617573255506273,-0.11807369827205566,0.13511963887573242,0.7382397116251126,0.8185188270576474,0.7913260580678936,0.8476469827028426,0.6674665110407455,"[[ 4925  5182]
 [ 3532 19651]]",0.016123695,1.4659292627825082,0.014475505
11,SEX,PINCP,l-diversity,2,23000,0.010086935658723761,0.014877415290363571,0.09413403135515619,-0.13814414769348593,0.14236729881627963,0.7362270952237909,0.815745850557106,0.7897452565717303,0.8435167505641382,0.6692207996427952,"[[ 5071  5175]
 [ 3606 19438]]",0.016549803,1.2276185058347542,0.014830679
12,SEX,PINCP,l-diversity,2,23000,0.020418030149082056,0.022758864278080493,0.09152687130051818,-0.11113771955216328,0.13181019651171144,0.7335235806548513,0.8156062275249953,0.7885767112826079,0.8445544554455445,0.6608458161919571,"[[ 4800  5260]
 [ 3611 19619]]",0.0155365,1.1889133689732598,0.013848139
13,SEX,PINCP,l-diversity,2,23000,0.01507400855126717,0.021183361304001447,0.09415570900027947,-0.13133800380198296,0.13460836012121324,0.7412736557524782,0.8208275259511972,0.7955241935483871,0.847793390915732,0.6708275268781674,"[[ 4948  5071]
 [ 3542 19729]]",0.016943906,1.0481044570210318,0.0151507305
14,SEX,PINCP,l-diversity,2,23000,0.0006954249685124925,0.0006822893801439189,0.11474587935749414,-0.005213724201461489,0.1172714367326505,0.6987083208170621,0.8210590166274174,0.7011700895849838,0.9904019970732547,0.507581666794384,"[[  249  9807]
 [  223 23011]]",0.004351209,0.2745937705039978,0.0039042947
15,SEX,PINCP,l-diversity,2,23000,-0.006999412909804104,-0.010791876249053978,0.06865457052448865,-0.1436266046806487,0.13739046299943436,0.728717332532292,0.8082549523344444,0.8040043930049844,0.8125506937033085,0.6711004862333065,"[[ 5225  4640]
 [ 4391 19034]]",0.009254213,0.7537080458228609,0.008175283
16,SEX,PINCP,l-diversity,2,23000,-0.0031533322093151295,0.00040992402230255465,0.07806894269812292,-0.1484849729609829,0.13933816313576897,0.7270651847401622,0.806713750850919,0.7998734444210083,0.8136720593914947,0.6693272683059406,"[[ 5243  4744]
 [ 4342 18961]]",0.00975428,1.536928415298462,0.008617411
17,SEX,PINCP,l-diversity,2,23000,-0.003552952500886497,-0.007641930773017336,0.07051830702535267,-0.13758354250672689,0.13800401320321976,0.7273655752478222,0.8068360788319925,0.8005659500781349,0.8132051997082672,0.670053155910641,"[[ 5259  4722]
 [ 4354 18955]]",0.009960472,0.8379002698643979,0.008841636
18,SEX,PINCP,l-diversity,2,23000,0.01543161307836538,0.01865883217090969,0.09145110562703473,-0.1250271374119183,0.13449446979042246,0.7384499849804746,0.8184642328461522,0.7928582969785103,0.8457792907312449,0.6686002473689945,"[[ 4955  5128]
 [ 3579 19628]]",0.015800131,1.1692363541026758,0.01413638
19,SEX,PINCP,l-diversity,2,23000,0.015368563804078583,0.016466798269752947,0.09270112911889217,-0.13136080889370044,0.14052099598153633,0.7407029137879243,0.8193235097119893,0.7952541546462963,0.8448953162097993,0.6736081519320601,"[[ 5086  5039]
 [ 3593 19572]]",0.017867194,1.638197660446167,0.015685622
20,SEX,PINCP,l-diversity,2,23000,-0.01168766012720912,-0.012316939355185408,0.07180467296236315,-0.14369477141035408,0.14119131634207005,0.7191048362871734,0.8007839962504527,0.7897966044713397,0.8120814069048956,0.6595639122826439,"[[ 5145  5002]
 [ 4349 18794]]",0.01068251,0.7221402248755953,0.009281077
21,SEX,PINCP,l-diversity,2,23000,-0.0020262543063136462,-0.0020260645699841096,0.07223204405796824,-0.12903451654977638,0.13417115000387592,0.7189546410333434,0.8003414425949638,0.790923278080054,0.8099866096496912,0.6605411892315918,"[[ 5182  4957]
 [ 4399 18752]]",0.0092852125,0.6186656235370449,0.008142197
22,SEX,PINCP,l-diversity,2,23000,0.015190017874708639,0.015533922177551784,0.08628424123291945,-0.11643883528440785,0.12976883291698327,0.7374586963051968,0.818431111849759,0.7936981223305665,0.8447551247962947,0.6656587497226559,"[[ 4852  5120]
 [ 3620 19698]]",0.016400326,1.354343056678772,0.014626543
23,SEX,PINCP,l-diversity,2,23000,-0.0007238814917271963,0.002945318199555458,0.08228747852667806,-0.14621398338343394,0.14615056449824526,0.7192550315410033,0.8008268689796266,0.7927513607020801,0.8090685957886578,0.660568866286104,"[[ 5155  4912]
 [ 4434 18789]]",0.009138283,0.6932836263993385,0.008061534
24,SEX,PINCP,l-diversity,2,23000,0.01370425173992662,0.015589407658402665,0.08685441103266489,-0.12219701079439943,0.1279801208346294,0.7438269750675879,0.8232099174924333,0.7973895582329317,0.8507584197446225,0.6719125700009286,"[[ 4907  5045]
 [ 3483 19855]]",0.017063357,1.4759647645877403,0.015210661
25,SEX,PINCP,l-diversity,2,23000,0.01857988452431447,0.01475874925656584,0.0871756380477654,-0.11595884122683509,0.1347019114652943,0.7398317813157104,0.8197540113629269,0.7963045324060971,0.844626468822369,0.669705933969949,"[[ 4934  5038]
 [ 3623 19695]]",0.016701102,0.9712954502388994,0.014992532
26,SEX,PINCP,l-diversity,2,23000,-0.0006565985760375037,0.0007999204001633009,0.08566937651011497,-0.15287208201749786,0.15525755440535938,0.7202162811655152,0.8013394761539118,0.7923151545826479,0.810571736785329,0.6618849786249927,"[[ 5191  4924]
 [ 4390 18785]]",0.010226142,0.7718822726629405,0.009071813
27,SEX,PINCP,l-diversity,2,23000,-0.011780668822291118,-0.012248888073551956,0.07308948735198162,-0.15152818059537515,0.1440907511294811,0.7224692099729648,0.8035300372142478,0.7959304040106163,0.811276193747853,0.6634865271878637,"[[ 5158  4844]
 [ 4395 18893]]",0.010500909,0.7059174814152671,0.009325565
