SEED,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
41,SEX,PINCP,t-closeness,0.5,50,0.11656024395901715,0.11851670476688222,-0.060539582299373285,0.06035274673121076,0.12447728398664892,0.5946830880144187,0.43949653138370787,0.7046756360729985,0.31932874562356633,0.5933823828572269,"[[14507  2217]
 [11276  5290]]",0.008467076,2.577679395675659,0.0077925026
43,SEX,PINCP,t-closeness,0.5,50,0.4762416567100093,0.5475014894466549,0.06941297598028395,0.32381366332471523,0.0565238124514269,0.6679483328326825,0.6282120274451769,0.711488648483925,0.5623870890039745,0.6677015761490743,"[[12897  3787]
 [ 7267  9339]]",0.01586025,1.4692189693450928,0.014560034
45,SEX,PINCP,t-closeness,0.5,50,0.1130678629458631,0.11315739107848363,-0.05889476589844922,0.06453396815585427,0.10628657526727081,0.5920396515470111,0.4348549789854771,0.6979695431472082,0.3158053792686612,0.5903899992790007,"[[14484  2261]
 [11320  5225]]",0.0053430474,0.7390329346398526,0.0049032513
46,SEX,PINCP,t-closeness,0.5,50,0.4754339723078369,0.546620541293293,0.06457084767102084,0.32415481795121137,0.06374645066674989,0.6668669270051066,0.6266496094802047,0.7082413819344038,0.5619151119966189,0.6663524265668515,"[[12893  3834]
 [ 7256  9307]]",0.015367483,1.3416081666946411,0.014178701
47,SEX,PINCP,t-closeness,0.5,50,0.47083123553319994,0.546691600545283,0.07139178651353484,0.3096456348684574,0.0646126465911191,0.6707119255031541,0.6286585365853659,0.7199162076188999,0.5579339787144489,0.6706171484303981,"[[13049  3610]
 [ 7352  9279]]",0.014338337,1.4389774799346924,0.013086989
49,SEX,PINCP,t-closeness,0.5,50,0.4827454549099487,0.5555071534133672,0.06472974046831192,0.3333697903428609,0.04654170537333402,0.6693902072694503,0.6280751554474182,0.7052439857327161,0.5661285409686263,0.6679827890028318,"[[12991  3884]
 [ 7122  9293]]",0.016770523,1.2958787679672241,0.015505635
51,SEX,PINCP,t-closeness,0.5,50,0.4671615231502335,0.5472366709302591,0.08162962610410807,0.3068251477324071,0.06602571322680073,0.6700210273355361,0.6320549321721655,0.7141235240690281,0.5669050051072523,0.6700086387943903,"[[12870  3777]
 [ 7208  9435]]",0.017530987,2.3472743034362793,0.016017847
52,SEX,PINCP,t-closeness,0.5,50,0.2006079493499175,0.13916301815685583,0.02675774010940768,0.14364422151390283,0.09630229514792221,0.7048663262240913,0.7313885775213932,0.6677316293929713,0.8084617709277727,0.7054849911670813,"[[10089  6656]
 [ 3169 13376]]",0.02517736,1.6342624425888062,0.022371134
53,SEX,PINCP,t-closeness,0.5,50,0.47040466310900597,0.5476442115774716,0.07776958814015678,0.3067094376100305,0.05187410588677832,0.6732652448182638,0.6323474733817813,0.7259604190919674,0.5601197604790419,0.6736403504022695,"[[13059  3531]
 [ 7346  9354]]",0.01610731,2.0344332666552822,0.014732941
54,SEX,PINCP,t-closeness,0.5,50,0.47060847921598087,0.5444698273108384,0.0739640319081698,0.3202496270432131,0.053828894585914666,0.6660859116851907,0.6287985039738195,0.7086406743940991,0.5651260504201681,0.6661769759016054,"[[12759  3871]
 [ 7245  9415]]",0.016970692,2.885589122772217,0.015415088
0,RAC1P,PINCP,k-anonymity,10,10,0.20296251584963126,0.17447403189431132,0.009889614512297973,0.12551407407407406,0.0313524128728494,0.7547912285971763,0.7599894151892035,0.7413526071244192,0.7795874049945711,0.7548906388304593,"[[12203  4509]
 [ 3654 12924]]",0.11402243,2.821103811264038,0.084622554
1,RAC1P,PINCP,k-anonymity,10,10,0.17023158837477442,0.13992036879591307,0.00602519134343571,0.10673085235543944,0.030410201834354056,0.7482126764794232,0.752261039191346,0.7376963654280911,0.7674124102997045,0.748283927062823,"[[12182  4525]
 [ 3857 12726]]",0.11547831,1.975809360600145,0.086451605
2,RAC1P,PINCP,k-anonymity,10,10,0.19805385244051876,0.1862885130749946,0.021101899328920926,0.1159740093312007,0.03874675890579271,0.7485731450886152,0.753199268738574,0.7408782411972852,0.7659370314842578,0.7485417929013225,"[[12148  4467]
 [ 3903 12772]]",0.10945174,2.0151405334472656,0.08251512
3,RAC1P,PINCP,k-anonymity,10,10,0.1757511804817643,0.13707295498384164,0.010626296571596305,0.0981355497430062,0.052219381658634045,0.7564734154400721,0.7640639096650272,0.7483609828402029,0.7804399524375744,0.756218761889704,"[[12056  4414]
 [ 3693 13127]]",0.11822654,2.475759744644165,0.08732004
4,RAC1P,PINCP,k-anonymity,10,10,0.177241213647372,0.1544054115698924,0.013243568527092076,0.10262011070106547,0.04081077781091258,0.750195253829979,0.7532344213649852,0.7420920306378997,0.7647165150328372,0.750237009088934,"[[12282  4411]
 [ 3905 12692]]",0.11612043,2.2966041564941406,0.08661187
5,RAC1P,PINCP,k-anonymity,10,10,0.16544304307957364,0.14550270721585656,0.016509299055318283,0.09132072566498212,0.04891003730684962,0.7482126764794232,0.7521145087833442,0.73831504383673,0.7664396359472003,0.7482716174825528,"[[12192  4507]
 [ 3875 12716]]",0.114179716,2.1000429438430888,0.08646195
