SEED,dataset,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,INF
4,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.15991929804526162,0.20588235294117646,-0.0410647328651097,0.14780987444538846,0.25609756097560976,0.7336956521739131,0.14634146341463414,0.25,0.10344827586206896,0.5077910835377291,"[[654  63]
 [182  21]]",0.18046692893432495
5,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.002188183807439825,0.0,0.0396945049647669,-0.0028328611898017,0.0,0.7902173913043479,0.0,0.0,0.0,0.4993131868131868,"[[727   1]
 [192   0]]",0.0020092697145911486
6,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.0071090047393364926,-0.02197802197802198,0.024515122099773468,-0.0030211480362537764,-0.6666666666666666,0.8,0.02127659574468085,0.6666666666666666,0.010810810810810811,0.5047251332965618,"[[734   1]
 [183   2]]",0.004056576964748779
7,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.028639618138424822,-0.011111111111111112,0.055030749955935376,-0.03343465045592705,-0.08333333333333333,0.7913043478260869,0.010309278350515464,0.08333333333333333,0.005494505494505495,0.49529467822150747,"[[727  11]
 [181   1]]",0.016623002564742164
8,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.008105676860096498,0.0,-0.02817504413625227,-0.009694027655192703,0.0,0.8010869565217391,0.0,0.0,0.0,0.49663072776280326,"[[737   5]
 [178   0]]",0.012885471371529157
9,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.08675090799031476,0.0673076923076923,-0.08100030266343827,0.09233091787439614,0.16666666666666666,0.7597826086956522,0.059574468085106386,0.16279069767441862,0.036458333333333336,0.4935038919413919,"[[692  36]
 [185   7]]",0.17576636341690283
10,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.018691588785046728,-0.034482758620689655,0.006724413038523003,-0.01466275659824047,-0.375,0.7956521739130434,0.030927835051546393,0.375,0.016129032258064516,0.5046585215786236,"[[729   5]
 [183   3]]",0.010338336779587835
11,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.0022935779816513763,-0.012048192771084338,-0.018538175752521036,0.0,-1.0,0.8021739130434783,0.010869565217391304,1.0,0.00546448087431694,0.5027322404371585,"[[737   0]
 [182   1]]",0.0031287619229159267
12,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,0.004073319755600814,0.01,0.0037932196791666817,0.0025575447570332483,0.5,0.7945652173913044,0.010471204188481676,0.5,0.005291005291005291,0.5019615081174589,"[[730   1]
 [188   1]]",0.006595350959423993
13,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.004597701149425287,0.0,-0.03782438677568423,-0.0056657223796034,0.0,0.7869565217391304,0.0,0.0,0.0,0.4986225895316804,"[[724   2]
 [194   0]]",0.004122606530186444
14,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.11093482050819196,0.08170180722891567,-0.07945428029889179,0.11799982426337062,-0.34210526315789475,0.7630434782608696,0.08403361344537816,0.1694915254237288,0.055865921787709494,0.4948695330935849,"[[692  49]
 [169  10]]",0.20931882374957847
15,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.01627906976744186,-0.022222222222222223,-0.012292358803986714,-0.014705882352941176,-0.2857142857142857,0.7771739130434783,0.019138755980861243,0.2857142857142857,0.009900990099009901,0.5014686008990871,"[[713   5]
 [200   2]]",0.009558817988799378
16,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,0.0,0.0,0.02293371918724796,0.0,0.0,0.7934782608695652,0.0,0.0,0.0,0.5,"[[730   0]
 [190   0]]",0.0
17,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.002685680332739156,-0.000528750826173166,0.022222222222222143,-0.0029411764705882353,0.5,0.8119565217391305,0.022598870056497175,0.6666666666666666,0.011494252873563218,0.5050768851499184,"[[745   1]
 [172   2]]",0.009044143368419121
18,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.0044943820224719105,-0.011111111111111112,-0.014594914251921942,-0.0028169014084507044,-0.5,0.7902173913043479,0.010256410256410256,0.5,0.0051813471502590676,0.5019029156659136,"[[726   1]
 [192   1]]",0.004580508446523143
19,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.046991655687307864,0.03389830508474576,-0.04216073781291174,0.05101812127809439,0.16,0.7521739130434782,0.03389830508474576,0.15384615384615385,0.01904761904761905,0.49403085177733064,"[[688  22]
 [206   4]]",0.06225906496954674
20,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.019184652278177457,-0.012658227848101266,-0.03274358644297293,-0.020710059171597635,-0.125,0.7782608695652173,0.009708737864077669,0.125,0.005050505050505051,0.4976776070958896,"[[715   7]
 [197   1]]",0.007968881358585301
21,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.0054436372697475605,-0.01,0.032815165513407796,-0.004060700187665826,-0.3333333333333333,0.7695652173913043,0.009345794392523364,0.25,0.004761904761904762,0.5002682763246143,"[[707   3]
 [209   1]]",0.006717281507959057
22,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,0.0,0.0,0.018952380952380943,0.0,0.0,0.7793478260869565,0.0,0.0,0.0,0.5,"[[717   0]
 [203   0]]",0.0
23,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.00991269423041317,0.009259259259259259,0.029457982614805367,-0.015681716869388015,0.5,0.7663043478260869,0.009216589861751152,0.125,0.004784688995215311,0.49746970033445714,"[[704   7]
 [208   1]]",0.017572602508358785
24,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.05143293015146562,0.0986098609860986,0.006538084341287997,0.03881780724309923,0.14250614250614252,0.7608695652173914,0.11290322580645161,0.2916666666666667,0.07,0.5113888888888888,"[[686  34]
 [186  14]]",0.16781478832710456
25,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.014184397163120567,-0.022988505747126436,0.00919464779219048,-0.011904761904761904,-0.3333333333333333,0.7945652173913044,0.02072538860103627,0.3333333333333333,0.0106951871657754,0.5026190806224512,"[[729   4]
 [185   2]]",0.0059223131928520184
26,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.014811021979480761,-0.02830188679245283,0.06209819650679871,-0.011265896664004425,-0.3,0.7793478260869565,0.028708133971291867,0.21428571428571427,0.015384615384615385,0.500106100795756,"[[714  11]
 [192   3]]",0.029032299054477812
27,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.009501187648456057,-0.01020408163265306,0.033120873576130916,-0.009287925696594427,-0.25,0.7804347826086957,0.00980392156862745,0.25,0.005,0.5004166666666666,"[[717   3]
 [199   1]]",0.005879512892729052
28,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.009389671361502348,-0.03125,0.04049533367546709,-0.0030303030303030303,-0.75,0.8010869565217391,0.031746031746031744,0.75,0.016216216216216217,0.5074278359992647,"[[734   1]
 [182   3]]",0.00539748415755352
29,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.10950413223140495,0.07446808510638298,-0.04772916824626583,0.11794871794871795,0.1320754716981132,0.7478260869565218,0.056910569105691054,0.1320754716981132,0.03626943005181347,0.4864978512019727,"[[681  46]
 [186   7]]",0.1374188655131498
30,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.004415011037527594,-0.011494252873563218,-0.032786420295815244,-0.00273224043715847,-0.5,0.7913043478260869,0.010309278350515464,0.5,0.005208333333333333,0.5019173534798534,"[[727   1]
 [191   1]]",0.001956521739130435
31,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.017850389531805462,-0.008584055753867075,0.03235383102639744,-0.02069797961795823,0.3,0.7576086956521739,0.026200873362445413,0.25,0.013824884792626729,0.500511304416228,"[[694   9]
 [214   3]]",0.017320994802798948
32,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,0.0026628119293974437,0.0,-0.009243761412051077,0.0033534967632388845,0.0,0.808695652173913,0.0,0.0,0.0,0.493368700265252,"[[744  10]
 [166   0]]",0.022564416234737317
33,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,0.0011986487959028003,-0.012362637362637364,-0.013294104827285658,0.004773742888953284,-0.3,0.7847826086956522,0.029411764705882353,0.3333333333333333,0.015384615384615385,0.5035543766578249,"[[719   6]
 [192   3]]",0.023558859286546333
34,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.122,0.10784313725490197,-0.0796190476190477,0.12562814070351758,0.18032786885245902,0.7543478260869565,0.08870967741935484,0.18032786885245902,0.058823529411764705,0.4953053527004253,"[[683  50]
 [176  11]]",0.16454262583399562
35,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.006772009029345372,-0.021739130434782608,-0.008418870763944986,-0.002849002849002849,-0.6666666666666666,0.7902173913043479,0.02030456852791878,0.6666666666666666,0.010309278350515464,0.504465933941098,"[[725   1]
 [192   2]]",0.003260869565217391
36,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.002933028387695635,-0.003205128205128204,-0.01085651127517362,-0.0030211480362537764,0.5,0.8032608695652174,0.021621621621621623,0.6666666666666666,0.01098901098901099,0.5048169987194377,"[[737   1]
 [180   2]]",0.00606510759491558
37,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.04546641410185199,-0.04227304227304227,-0.013359349408229249,-0.046236317288948864,0.07608695652173914,0.7760869565217391,0.046296296296296294,0.18518518518518517,0.026455026455026454,0.4981796336105502,"[[709  22]
 [184   5]]",0.04447643434414476
38,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,0.009013544288625195,0.02360248447204969,-0.03193096008629981,0.005168408826945414,0.16363636363636364,0.8043478260869565,0.05263157894736842,0.3125,0.028735632183908046,0.506995161936458,"[[735  11]
 [169   5]]",0.025850676053075398
39,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.03191246865739685,0.034782608695652174,-0.057803358407415795,0.03135493169377961,0.2222222222222222,0.7728260869565218,0.03686635944700461,0.2,0.02030456852791878,0.4990872773483301,"[[707  16]
 [193   4]]",0.07626079372071591
40,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.0047169811320754715,-0.021052631578947368,0.03183962264150941,0.0,-1.0,0.7978260869565217,0.021052631578947368,1.0,0.010638297872340425,0.5053191489361702,"[[732   0]
 [186   2]]",0.002391304347826087
41,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,-0.02511091689709682,-0.025860155382907882,0.011266004747099934,-0.02494525880420899,0.25,0.7858695652173913,0.03902439024390244,0.2857142857142857,0.020942408376963352,0.5036124936260674,"[[719  10]
 [187   4]]",0.01593136331466563
42,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.016563834836260085,-0.022727272727272728,-0.004413858566682416,-0.01493969298245614,-0.25,0.783695652173913,0.019704433497536946,0.2222222222222222,0.010309278350515464,0.5003337025361393,"[[719   7]
 [192   2]]",0.020069336401456785
43,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.006802721088435374,0.0,0.019248339558509575,-0.008902077151335312,0.0,0.7673913043478261,0.0,0.0,0.0,0.4978843441466855,"[[706   3]
 [211   0]]",0.0055123964874195484
44,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.09060989894295565,0.07423681776133209,-0.04292197599480252,0.09436397961391806,0.010989010989011005,0.7532608695652174,0.07346938775510205,0.15254237288135594,0.04838709677419355,0.49013360288300956,"[[684  50]
 [177   9]]",0.22807148553213577
45,ACSIncome_50000,SEX,PINCP,k-anonymity,10,10,-0.013363028953229399,-0.02127659574468085,0.009986807200714987,-0.011267605633802818,-0.3333333333333333,0.7913043478260869,0.02040816326530612,0.3333333333333333,0.010526315789473684,0.5025234318673396,"[[726   4]
 [188   2]]",0.008763849673692339
46,ACSIncome_50000,SEX,PINCP,k-anonymity,10,20,0.0,0.0,0.01109922756981574,0.0,0.0,0.7989130434782609,0.0,0.0,0.0,0.5,"[[735   0]
 [185   0]]",0.0
47,ACSIncome_50000,SEX,PINCP,k-anonymity,10,30,-0.009627264260325789,-0.0011264080100125157,0.018228127197734256,-0.011825513196480938,0.03409090909090909,0.7891304347826087,0.020202020202020204,0.10526315789473684,0.0111731843575419,0.4941156070235753,"[[724  17]
 [177   2]]",0.02065525312792843
48,ACSIncome_50000,SEX,PINCP,k-anonymity,10,40,-0.017276928546036262,0.01123301985370951,0.0394833511079512,-0.02405252033932656,0.3166666666666667,0.7978260869565217,0.03125,0.17647058823529413,0.017142857142857144,0.49917545541706615,"[[731  14]
 [172   3]]",0.02451109645502014
49,ACSIncome_50000,SEX,PINCP,k-anonymity,10,50,0.2536782154722354,0.24468085106382978,-0.12140484100616988,0.25509628002075135,0.17692307692307693,0.6934782608695652,0.1402439024390244,0.17037037037037037,0.11917098445595854,0.4825566063957922,"[[615 112]
 [170  23]]",0.34214569943362283
0,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.02540701128936418,-0.005980326402861613,0.0033036244800950243,-0.05281757663753661,-0.006544859558221927,0.5641304347826087,0.7049300956585725,0.5820170109356014,0.8936567164179104,0.49891169154228854,"[[ 40 344]
 [ 57 479]]",0.0899589431063273
1,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.05906564163217032,-0.033103289918485546,-0.029355410999408638,-0.09427609427609418,-0.03619919223167478,0.616304347826087,0.7519325368938862,0.6199304750869061,0.9553571428571429,0.5221230158730159,"[[ 32 328]
 [ 25 535]]",0.06846397761571657
2,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,0.15385088961398752,0.15522275358671034,-0.017148215325891836,0.14123139772395676,-0.08562116895450222,0.5445652173913044,0.6818526955201215,0.5962815405046481,0.7960992907801419,0.4710833532552395,"[[ 52 304]
 [115 449]]",0.22079592974169615
3,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.13830090175605125,-0.1408956485002113,-0.04466065495965832,-0.13455267682456873,-0.025944345317186146,0.5576086956521739,0.6812842599843383,0.5991735537190083,0.7894736842105263,0.5004278990158323,"[[ 78 291]
 [116 435]]",0.23497581040048554
4,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.06376215763528048,-0.05499897771416884,-0.03346085764860385,-0.07716555289370819,-0.04209478645238729,0.5695652173913044,0.6953846153846154,0.6108108108108108,0.8071428571428572,0.5035714285714286,"[[ 72 288]
 [108 452]]",0.5071477275573856
5,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.10455548676455995,-0.11711980104400088,-0.0706882617880723,-0.08265615524560344,-0.05569368800484131,0.5858695652173913,0.7150336574420344,0.6120358514724712,0.8597122302158273,0.5136473238991225,"[[ 61 303]
 [ 78 478]]",0.09881713713071914
6,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.014246559698509742,-0.030757400999615436,-0.0677211214526352,0.01614832535885169,-0.07179132926532861,0.591304347826087,0.7218934911242604,0.6153846153846154,0.8729874776386404,0.5140560656891262,"[[ 56 305]
 [ 71 488]]",0.12549770818052827
7,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,0.029254140882911894,0.005921281783350829,-0.04103011161447989,0.0638495904690991,-0.04679730299199325,0.5576086956521739,0.6909643128321944,0.5994729907773386,0.8154121863799283,0.4878165904275332,"[[ 58 304]
 [103 455]]",0.19381117553269972
8,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,0.02674151790224122,0.021357953259037554,-0.02392738083211876,0.03653846153846152,-0.04014464502641468,0.5804347826086956,0.7093373493975904,0.6189224704336399,0.8306878306878307,0.5045790428226689,"[[ 63 290]
 [ 96 471]]",0.20274597426621319
9,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.16366525423728817,-0.16651590532187543,-0.024591404358353497,-0.15873015873015872,0.028284626415467473,0.5543478260869565,0.6756329113924051,0.6108726752503576,0.7557522123893805,0.4947775146453945,"[[ 83 272]
 [138 427]]",0.6336258557772481
10,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.03358407415849862,-0.023187394036102593,-0.01795076361978576,-0.05115039646431818,-0.024113313586997753,0.5815217391304348,0.7175348495964784,0.614321608040201,0.8624338624338624,0.4963727385823703,"[[ 46 307]
 [ 78 489]]",0.10534014478601542
11,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,0.02124876791265451,0.022825881909073753,-0.021495185381757542,0.020086083213773365,-0.0329031956425182,0.5804347826086956,0.7190684133915575,0.5958986731001207,0.9064220183486239,0.5065443425076454,"[[ 40 335]
 [ 51 494]]",0.09469474495872626
12,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,0.007182905349911506,-7.730364873226314e-05,-0.019478823959475755,0.01855099215505307,-0.02172922336856764,0.5793478260869566,0.7143911439114391,0.6072772898368883,0.8673835125448028,0.5013713142834512,"[[ 49 313]
 [ 74 484]]",0.17939405284737495
13,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.155658253347553,-0.15613786962101572,-0.044104751747837345,-0.15586862885857866,-0.02532042322125927,0.5445652173913044,0.6623690572119258,0.5973837209302325,0.7432188065099458,0.49422520706968676,"[[ 90 277]
 [142 411]]",0.257294164753948
14,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.04842027257482984,-0.0500250328132823,-0.03952762563476486,-0.0448688449148642,-0.0471794497555279,0.5619565217391305,0.6863813229571984,0.5951417004048583,0.8106617647058824,0.5063947121401752,"[[ 76 300]
 [103 441]]",0.5288527474625105
15,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.023967726625533925,-0.009965658005572475,0.0378262933080209,-0.04843487555351955,0.044638910987359726,0.5945652173913043,0.7247232472324723,0.616060225846926,0.8799283154121864,0.5173122240044358,"[[ 56 306]
 [ 67 491]]",0.11267071548530946
16,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.01478160952151275,-0.016082911906099784,-0.03264626747809474,-0.01071887034659813,-0.03932311398651667,0.591304347826087,0.7218934911242604,0.6208651399491094,0.8621908127208481,0.5101914515581641,"[[ 56 298]
 [ 78 488]]",0.11830420697361754
17,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,-0.02274509803921565,-0.03552666845349772,-0.04377896613190735,-0.0037878787878787845,-0.040644540644540594,0.5717391304347826,0.7090103397341211,0.5947955390334573,0.8775137111517367,0.5004190539672893,"[[ 46 327]
 [ 67 480]]",0.13234672100639236
18,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,0.05376700177409821,0.037628118721228954,-0.01485511531638084,0.07860520094562651,-0.02335765366686937,0.5608695652173913,0.6906584992343032,0.6053691275167785,0.803921568627451,0.49249003222458904,"[[ 65 294]
 [110 451]]",0.20599267049022849
19,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.17457180500658764,-0.1430197955751068,-0.01844532279314892,-0.21551509104514832,-0.01645226218605067,0.5695652173913044,0.6592082616179001,0.6330578512396694,0.6876122082585279,0.5380209801623218,"[[141 222]
 [174 383]]",0.7147801575563141
20,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.09177548617169884,-0.07474051163765982,0.0033992686566453045,-0.11766664648543923,0.014399527505472909,0.575,0.7092936802973978,0.6037974683544304,0.8594594594594595,0.5009626064420585,"[[ 52 313]
 [ 78 477]]",0.10547458068771429
21,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.0020221962392900084,-0.01029053488964038,-0.051168273561940536,0.014248113704158571,-0.06290922077750294,0.5945652173913043,0.7255334805003679,0.6296296296296297,0.8559027777777778,0.5064397609819121,"[[ 54 290]
 [ 83 493]]",0.10542319753713109
22,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,0.0086666666666666,0.0480357377479963,0.03314285714285714,-0.05215296597410424,0.004289107567017281,0.5608695652173913,0.6948640483383686,0.5966277561608301,0.8318264014466547,0.4922074786524826,"[[ 56 311]
 [ 93 460]]",0.17503219879657367
23,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.013183693428092558,-0.014915449846956697,-0.03461847046368427,-0.011113258600695786,-0.04280899604640609,0.5782608695652174,0.7130177514792899,0.6124523506988564,0.8530973451327434,0.4969712077776393,"[[ 50 305]
 [ 83 482]]",0.2022205253492389
24,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.1624713958810069,-0.15296547005205152,-0.02528059278631367,-0.17786061372562068,0.011357142857142843,0.5565217391304348,0.6822429906542056,0.6160337552742616,0.7643979057591623,0.4888271949545091,"[[ 74 273]
 [135 438]]",0.6338985767510736
25,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.05855463751777812,-0.06346153846153846,-0.04584480880555197,-0.05078228197375756,-0.03841117415975548,0.5804347826086956,0.7198838896952104,0.5975903614457831,0.9051094890510949,0.5036300133427518,"[[ 38 334]
 [ 52 496]]",0.07584931098725248
26,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.010885437408734933,0.018944944525853047,-0.0014697236919458678,-0.05733212887684436,-0.02763221184273812,0.5706521739130435,0.7071905114899926,0.5992462311557789,0.8625678119349005,0.4966790013352977,"[[ 48 319]
 [ 76 477]]",0.10285778916384998
27,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,-0.03197844620357104,-0.0010121078082243606,0.03335887927874759,-0.08180636777128003,0.0269552222283721,0.5739130434782609,0.7052631578947368,0.615485564304462,0.8257042253521126,0.4966589308578745,"[[ 59 293]
 [ 99 469]]",0.1809649022890137
28,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,0.022685369979662084,0.01760389930258488,-0.0015966242800935504,0.030494505494505497,-0.00431079026233816,0.5695652173913044,0.6944444444444444,0.6089309878213802,0.8078994614003591,0.5058781053558269,"[[ 74 289]
 [107 450]]",0.2100054327361093
29,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.0541739328228068,-0.05596301222370004,-0.0343847145348396,-0.0549919408362568,-0.04796872618375159,0.5369565217391304,0.6536585365853659,0.6017964071856288,0.7153024911032029,0.48614286566333326,"[[ 92 266]
 [160 402]]",0.6121879623742857
30,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.05384517208616357,-0.035398459247750313,0.019394850414320874,-0.08241758241758246,0.025632784250703144,0.5771739130434783,0.7072987208427389,0.6080206985769728,0.8453237410071942,0.5064530792948059,"[[ 61 303]
 [ 86 470]]",0.09034003273144035
31,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.02651085394448227,-0.03407988055244493,-0.027059223961878875,-0.014336226293796273,-0.020178658320467613,0.5902173913043478,0.7274041937816341,0.616421568627451,0.8871252204585538,0.5002198340253109,"[[ 40 313]
 [ 64 503]]",0.08989222248600054
32,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,-0.05432136335970783,-0.0751090673269662,-0.04051278149726112,-0.02329010321066416,-0.023330740213418744,0.5489130434782609,0.6790409899458624,0.5940460081190798,0.7924187725631769,0.486373320707818,"[[ 66 300]
 [115 439]]",0.21472334795292375
33,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.08695652173913038,-0.09287769784172661,-0.04053612291598563,-0.07835859366945053,-0.020050125313283207,0.5782608695652174,0.7180232558139535,0.6190476190476191,0.8546712802768166,0.4828911956939639,"[[ 38 304]
 [ 84 494]]",0.14792203060732736
34,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.27114285714285713,-0.2825475285171103,-0.08952380952380956,-0.2530891719745223,-0.03558163720101026,0.5608695652173913,0.6798732171156894,0.6137339055793991,0.7619893428063943,0.5028434108989954,"[[ 87 270]
 [134 429]]",0.5920730641672667
35,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.015498483278201358,0.01217665382105615,0.002191083284826645,-0.06184210526315792,-0.017670740821098874,0.5880434782608696,0.7263537906137184,0.6171779141104294,0.8824561403508772,0.49551378446115285,"[[ 38 312]
 [ 67 503]]",0.08633578554878492
36,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.09933540351867709,-0.11592581852327488,-0.030043205948353746,-0.07579185520361986,-0.0018595137371577586,0.575,0.7152221412964311,0.5908543922984356,0.9059040590405905,0.5032165797848456,"[[ 38 340]
 [ 51 491]]",0.08926434147950878
37,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,-0.09732290791353926,-0.09732013201320133,0.004419884256951501,-0.09651729466302161,0.033902317140527605,0.5641304347826087,0.6991747936984246,0.5974358974358974,0.8426763110307414,0.49354523998403554,"[[ 53 314]
 [ 87 466]]",0.19261189039803706
38,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.03380079108234446,-0.014876801487680225,0.005801270526189617,-0.059577760583618855,-0.0008782201405151957,0.5760869565217391,0.7111111111111111,0.5896805896805897,0.8955223880597015,0.5128653606965174,"[[ 50 334]
 [ 56 480]]",0.13884813480524505
39,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.1253514170655725,-0.10966004222173698,0.010998404376567072,-0.1475367485597664,0.02897436259224251,0.5619565217391305,0.6849100860046912,0.5816733067729084,0.8326996197718631,0.5166036169925305,"[[ 79 315]
 [ 88 438]]",0.5308322516982095
40,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.052457395009129715,-0.05649099788614331,-0.03123097991479007,-0.04465195246179965,-0.020223067335655598,0.6010869565217392,0.731528895391368,0.6313131313131313,0.8695652173913043,0.5115942028985507,"[[ 53 292]
 [ 75 500]]",0.08850260942426527
41,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.09429249585703303,-0.09168673489865542,-0.05090954243496615,-0.09811753151088565,-0.0416669329839251,0.5869565217391305,0.7201767304860088,0.6174242424242424,0.8639575971731449,0.5040126968916572,"[[ 51 303]
 [ 77 489]]",0.11363455811557611
42,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,0.037399145704793635,0.02524593455129487,-0.030612244897959107,0.05789372229004697,-0.043751324994700025,0.5836956521739131,0.7152416356877324,0.6166666666666667,0.8513274336283185,0.504536956250779,"[[ 56 299]
 [ 84 481]]",0.18251458055242575
43,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,-0.026751688845336297,-0.03082017320427921,-0.005955339686326888,-0.018563357546408366,0.007388652685552333,0.5456521739130434,0.6744548286604362,0.610719322990127,0.7530434782608696,0.47652173913043483,"[[ 69 276]
 [142 433]]",0.23198075061116347
44,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.10758710301558772,-0.13874611842809725,-0.07402630043960523,-0.06166608655296435,-0.05225166989872876,0.5543478260869565,0.6766561514195584,0.59500693481276,0.7842778793418648,0.5007180281427823,"[[ 81 292]
 [118 429]]",0.567545016542214
45,ACSIncome_10000,SEX,PINCP,l-diversity,2,10,-0.08827826876427447,-0.06611498257839721,-0.028504012218707353,-0.12339215306056495,-0.02932330827067664,0.5956521739130435,0.7316017316017316,0.6190476190476191,0.8941798941798942,0.505163601480882,"[[ 41 312]
 [ 60 507]]",0.0859972903000973
46,ACSIncome_10000,SEX,PINCP,l-diversity,2,20,-0.034177064765300025,-0.017307692307692357,0.0026619132501485288,-0.05984467793513015,-0.0021896560160492573,0.5826086956521739,0.718887262079063,0.6061728395061728,0.8830935251798561,0.5033599494031149,"[[ 45 319]
 [ 65 491]]",0.11518280764678106
47,ACSIncome_10000,SEX,PINCP,l-diversity,2,30,-0.1499876451692611,-0.1479862542955327,-0.022571325388226815,-0.15273734885803847,0.002577512904611612,0.5489130434782609,0.6824789594491201,0.5822454308093995,0.8243992606284658,0.49003604192373157,"[[ 59 320]
 [ 95 446]]",0.20591517695446215
48,ACSIncome_10000,SEX,PINCP,l-diversity,2,40,0.012063040644626155,0.04390938724080318,0.03374807441640004,-0.034821278738043304,0.013531967721911786,0.5304347826086957,0.6687116564417178,0.5714285714285714,0.8059149722735675,0.4715590692502402,"[[ 52 327]
 [105 436]]",0.16869064233263015
