SEED,dataset,protected_att,target,method,k_parameter,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,INF
19,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,-0.06192358366271411,-0.034700478716522265,-0.02305665349143604,-0.10086679970067347,-0.03193412559433739,0.6032608695652174,0.7390993566833453,0.6140142517814727,0.9281867145421903,0.5164349550672384,"[[ 38 325]
 [ 40 517]]",0.10014880198972445
19,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,-0.048967940272288124,-0.017751326174149318,-0.01624945103205977,-0.09506734846595155,-0.029594826156652543,0.6021739130434782,0.7404255319148936,0.611957796014068,0.9371633752244165,0.5126588225984342,"[[ 32 331]
 [ 35 522]]",0.09007354036232743
19,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.058190601668862585,-0.03555440548583266,-0.028546332894158977,-0.0921676228485907,-0.035142891701395396,0.5978260869565217,0.7379603399433428,0.6093567251461989,0.9353680430879713,0.5076289251252528,"[[ 29 334]
 [ 36 521]]",0.08277852232605866
19,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.015371102327624064,-0.0076077112174924855,-0.04106280193236711,-0.02581691194811675,-0.04518600008148965,0.6054347826086957,0.7491361437456807,0.6089887640449438,0.9730700179533214,0.5071961660014541,"[[ 15 348]
 [ 15 542]]",0.03536198819112731
19,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.0226174791392183,-0.011851468495277517,-0.03952569169960474,-0.03713519580942881,-0.04337165448276559,0.6086956521739131,0.7517241379310344,0.6103023516237402,0.9784560143626571,0.509889164206122,"[[ 15 348]
 [ 12 545]]",0.022804238029698186
19,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,-0.0226174791392183,-0.011851468495277517,-0.03952569169960474,-0.03713519580942881,-0.04337165448276559,0.6086956521739131,0.7517241379310344,0.6103023516237402,0.9784560143626571,0.509889164206122,"[[ 15 348]
 [ 12 545]]",0.022766939578556057
19,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,0.0,0.0,-0.04984628897672383,0.0,-0.04984628897672383,0.6054347826086957,0.7542315504400813,0.6054347826086957,1.0,0.5,"[[  0 363]
 [  0 557]]",0.0
20,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,-0.04313209472183688,-0.04765149926609358,-0.013263345585956765,-0.03647756856572015,-0.0006388253241800257,0.558695652173913,0.6627906976744186,0.6147919876733436,0.7189189189189189,0.516993706034802,"[[115 250]
 [156 399]]",5.60398942389051
20,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,-0.10993034598166396,-0.14706961627175508,-0.0662452145639354,-0.05349034328267843,-0.02750000000000008,0.5489130434782609,0.6655922643029815,0.6020408163265306,0.7441441441441441,0.498099469332346,"[[ 92 273]
 [142 413]]",0.3444082457126005
20,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.03924176761970144,-0.05357517299224157,-0.023961745116829025,-0.017254949446025347,-0.008835151174320321,0.5456521739130434,0.6764705882352942,0.592944369063772,0.7873873873873873,0.48273478958410465,"[[ 65 300]
 [118 437]]",0.2504533781606646
20,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,-0.07146092271312177,-0.10222268819459013,-0.0505647172123137,-0.024278016588968998,-0.02310241148677672,0.5239130434782608,0.6572769953051644,0.5809128630705395,0.7567567567567568,0.46330988522769345,"[[ 62 303]
 [135 420]]",0.27907506411895017
20,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,-0.04176380565527704,-0.05116376598867689,-0.018407540369294928,-0.027274928861173442,-0.004912192814004568,0.5510869565217391,0.6859315589353612,0.593421052631579,0.8126126126126126,0.4830186350734297,"[[ 56 309]
 [104 451]]",0.27127171349477575
20,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,-0.16480016781803186,-0.17843101279094153,-0.0490486338563344,-0.1438215172246775,-0.010621161026135195,0.5391304347826087,0.6697819314641744,0.5898491083676269,0.7747747747747747,0.477798346291497,"[[ 66 299]
 [125 430]]",0.23870430128023287
20,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,-0.08902937292313262,-0.08011375550429856,-0.005783047518247764,-0.10259126960101717,0.008696637132500906,0.5771739130434783,0.7124907612712491,0.6040100250626567,0.8684684684684685,0.5013575219054671,"[[ 49 316]
 [ 73 482]]",0.1177899149314872
20,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,-0.0978016791338302,-0.08011375550429856,0.0029892586924495923,-0.12468971362838288,0.01475694444444453,0.5771739130434783,0.7124907612712491,0.6040100250626567,0.8684684684684685,0.5013575219054671,"[[ 49 316]
 [ 73 482]]",0.10505334334612058
20,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,-0.1049959237381467,-0.08808188299433839,0.000591177157677425,-0.13071381001392512,0.01421188630490966,0.5782608695652174,0.7138643067846607,0.6042446941323346,0.872072072072072,0.5017894606935702,"[[ 48 317]
 [ 71 484]]",0.10568212742784817
20,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.1049959237381467,-0.08808188299433839,0.000591177157677425,-0.13071381001392512,0.01421188630490966,0.5782608695652174,0.7138643067846607,0.6042446941323346,0.872072072072072,0.5017894606935702,"[[ 48 317]
 [ 71 484]]",0.10568212742784817
20,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.1044857950617637,-0.10248479765149932,-0.01701541351411917,-0.10755585154689107,0.003895817238715349,0.5902173913043478,0.7320540156361052,0.6044600938967136,0.9279279279279279,0.5023201283475256,"[[ 28 337]
 [ 40 515]]",0.06850927145544453
20,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.09145129224652082,-0.08223684210526316,-0.005496994054855597,-0.10552763819095479,0.008584817047893378,0.5989130434782609,0.741777466759972,0.6064073226544623,0.954954954954955,0.5062446007651488,"[[ 21 344]
 [ 25 530]]",0.021829176861385455
20,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,-0.1033797216699801,-0.10197368421052633,-0.017425423478314772,-0.10552763819095479,0.0034030425327143954,0.592391304347826,0.7364722417427969,0.6036866359447005,0.9441441441441442,0.5008391953597433,"[[ 21 344]
 [ 31 524]]",0.01483535667111289
20,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,-0.10735586481113324,-0.10855263157894735,-0.021401566619467904,-0.10552763819095479,0.001645009159710109,0.5902173913043478,0.7346938775510204,0.6027713625866051,0.9405405405405406,0.4990373935579415,"[[ 21 344]
 [ 33 522]]",0.02190175282379268
21,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,0.0010063061854286293,-0.03676229955274357,-0.07037434590097946,0.07166169503421649,-0.092102615694165,0.5641304347826087,0.6688687035507844,0.6377952755905512,0.703125,0.5172601744186046,"[[114 230]
 [171 405]]",5.581829459840679
21,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,-0.029709992141227826,-0.0066179411657757425,-0.0025684767399514197,-0.07222319705211444,-0.03596722162482857,0.5478260869565217,0.6634304207119741,0.6212121212121212,0.7118055555555556,0.492530684754522,"[[ 94 250]
 [166 410]]",0.2861878196736807
21,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.0028272411876328896,-0.008108796043780231,-0.04054934733855975,0.004000701877522439,-0.060262664165103175,0.5684782608695652,0.6971777269260107,0.6217687074829932,0.7934027777777778,0.49263162144702843,"[[ 66 278]
 [119 457]]",0.22769615727974063
21,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,-0.01799850491652455,-0.026326315406712486,-0.048973567690862696,-0.0034391998596244866,-0.06306319836597385,0.5760869565217391,0.7022900763358778,0.6267029972752044,0.7986111111111112,0.5010497416020672,"[[ 70 274]
 [116 460]]",0.2365183748299329
21,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,-0.019963197945218614,-0.0491618486600488,-0.0719269325870695,0.03204070889629762,-0.0808571570461355,0.5706521739130435,0.6901960784313725,0.6294706723891274,0.7638888888888888,0.5054909560723514,"[[ 85 259]
 [136 440]]",0.2195531378769294
21,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,-0.022138736079431065,-0.05628886222319185,-0.08424220352303002,0.035585190384277876,-0.08268633540372661,0.5760869565217391,0.7058823529411765,0.624,0.8125,0.49636627906976744,"[[ 62 282]
 [108 468]]",0.19049332307232852
21,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,-0.021851220026451457,-0.016072142831169867,-0.040405589312069945,-0.031233549745569467,-0.052352182815541326,0.5956521739130435,0.7296511627906976,0.6275,0.8715277777777778,0.5026243540051679,"[[ 46 298]
 [ 74 502]]",0.0916281297797006
21,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,-0.01096394548695645,-0.008072433729682582,-0.040405589312069945,-0.014528864713107548,-0.054545454545454564,0.5956521739130435,0.7280701754385965,0.6287878787878788,0.8645833333333334,0.5049660852713178,"[[ 50 294]
 [ 78 498]]",0.09816342416913929
21,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,-0.017318050257806084,-0.022035562343187598,-0.05168580245730392,-0.007334620108791046,-0.06014979238620055,0.5967391304347827,0.7286027798098025,0.629582806573957,0.8645833333333334,0.506419573643411,"[[ 51 293]
 [ 78 498]]",0.09973086747311091
21,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.0020221962392900084,-0.01029053488964038,-0.051168273561940536,0.014248113704158571,-0.06290922077750294,0.5945652173913043,0.7255334805003679,0.6296296296296297,0.8559027777777778,0.5064397609819121,"[[ 54 290]
 [ 83 493]]",0.10542319753713109
21,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.0062486822180906065,0.0066179411657757425,-0.036763719307661424,-0.027443411124758677,-0.04808179820855163,0.6173913043478261,0.7575757575757576,0.6278538812785388,0.9548611111111112,0.50359334625323,"[[ 18 326]
 [ 26 550]]",0.03524173248138024
21,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.04255237584098448,-0.030326169957456073,-0.0486860516378832,-0.059027899631514225,-0.04877082507975561,0.6304347826086957,0.7664835164835165,0.634090909090909,0.96875,0.5163517441860466,"[[ 22 322]
 [ 18 558]]",0.02483535667111289
21,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,0.0,0.0,-0.056468152805198346,0.0,-0.056468152805198346,0.6260869565217392,0.7700534759358288,0.6260869565217392,1.0,0.5,"[[  0 344]
 [  0 576]]",0.0
21,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,0.0,0.0,-0.056468152805198346,0.0,-0.056468152805198346,0.6260869565217392,0.7700534759358288,0.6260869565217392,1.0,0.5,"[[  0 344]
 [  0 576]]",0.0
22,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,-0.012380952380952381,-0.01777690185258185,-0.018761904761904757,-0.0035531466425775537,-0.029034635224760463,0.5445652173913044,0.6487845766974015,0.6046875,0.6998191681735986,0.505222935585437,"[[114 253]
 [166 387]]",5.698286564503128
22,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,0.15980952380952385,0.2099067139666273,0.08580952380952389,0.08256549232158983,0.02474847287100257,0.5228260869565218,0.6225279449699054,0.5934426229508196,0.6546112115732369,0.4894309463860735,"[[119 248]
 [191 362]]",0.5576778349388919
22,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.029333333333333322,-0.01562212587045067,0.022571428571428576,-0.05269497139415835,0.003903923774234097,0.43369565217391304,0.3479349186483104,0.5650406504065041,0.2513562386980108,0.47990155259151224,"[[260 107]
 [414 139]]",0.32054609442943216
22,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,0.04685714285714293,0.06598344501379583,0.01914285714285724,0.017344173441734445,-0.009246221721580739,0.5532608695652174,0.6771406127258445,0.5986111111111111,0.779385171790235,0.4959596158678696,"[[ 78 289]
 [122 431]]",0.2142584604186151
22,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,0.01038095238095238,0.01705426356589157,-0.0040000000000000036,-0.0014754591990364663,-0.018826658785281558,0.5478260869565217,0.6780185758513931,0.5926928281461434,0.7920433996383364,0.4859399559499583,"[[ 66 301]
 [115 438]]",0.20345071200128365
22,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,0.0290476190476191,0.05435553803705162,0.022666666666666724,-0.011231556760011974,-0.004388738331827735,0.5456521739130434,0.6749611197511665,0.592087312414734,0.7848101265822784,0.4850481150622563,"[[ 68 299]
 [119 434]]",0.21777064478235283
22,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,0.0774285714285714,0.08870056497175138,0.011047619047618973,0.06193917494730505,-0.017374590850270266,0.5869565217391305,0.7193500738552437,0.6079900124843945,0.8806509945750453,0.5125325817561874,"[[ 53 314]
 [ 66 487]]",0.10142227475910372
22,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,0.080952380952381,0.07562738142162662,-0.007714285714285785,0.09021379102679916,-0.02875968992248057,0.5815217391304348,0.7141796585003712,0.6057934508816121,0.8698010849909584,0.5084700247843076,"[[ 54 313]
 [ 72 481]]",0.11027853263701233
22,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,0.08133333333333337,0.07950335041387468,-0.0033333333333334103,0.08533574224631135,-0.02633646522560662,0.5815217391304348,0.7137546468401487,0.6060606060606061,0.8679927667269439,0.5089282634724638,"[[ 55 312]
 [ 73 480]]",0.11189031819404996
22,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,0.07657142857142862,0.06884772040467746,-0.011333333333333417,0.0889190003011141,-0.03008940963816542,0.5771739130434783,0.7112100965107646,0.6032745591939547,0.8661844484629295,0.5039369108799661,"[[ 52 315]
 [ 74 479]]",0.1115192872587767
22,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,0.005523809523809486,0.02133753777427405,-0.001619047619047631,-0.017615176151761447,-0.014349559771991371,0.5967391304347827,0.7389162561576355,0.6048387096774194,0.9493670886075949,0.5073810919877212,"[[ 24 343]
 [ 28 525]]",0.029484221086515116
22,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.017714285714285793,-0.012100906582577786,-0.02028571428571435,-0.025383920505871793,-0.020900706671457603,0.6032608695652174,0.7484493452791179,0.6046770601336303,0.9819168173598554,0.5073071825218896,"[[ 12 355]
 [ 10 543]]",0.01474531024451004
22,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,0.0,0.0,-0.024285714285714355,0.0,-0.024285714285714355,0.6010869565217392,0.7508486082824168,0.6010869565217392,1.0,0.5,"[[  0 367]
 [  0 553]]",0.0
22,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,0.0,0.0,-0.024285714285714355,0.0,-0.024285714285714355,0.6010869565217392,0.7508486082824168,0.6010869565217392,1.0,0.5,"[[  0 367]
 [  0 553]]",0.0
23,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,-0.018515089798185502,-0.013422650408951742,-0.016829741880658333,-0.02448138126530086,-0.03757736516357213,0.5597826086956522,0.6693877551020408,0.6212121212121212,0.7256637168141593,0.5107191823507417,"[[105 250]
 [155 410]]",5.54593790870713
23,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,0.05967081119830614,0.09579005469416424,0.06509715674685124,0.0031890220332431163,0.010874452062492934,0.48695652173913045,0.5010570824524313,0.6220472440944882,0.4194690265486726,0.5069176118658856,"[[211 144]
 [328 237]]",0.5356620187911569
23,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.009138858426027463,-0.011264990717045509,0.014204397096454102,-0.007054503285659042,-0.04600962131491304,0.4434782608695652,0.375609756097561,0.6039215686274509,0.27256637168141595,0.4940296647139474,"[[254 101]
 [411 154]]",0.3287728165885788
23,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,-0.015196616011279973,-0.010299061668924692,-0.025588803592876963,-0.023418373920886415,-0.03802058013287957,0.5760869565217391,0.7080838323353293,0.6134889753566797,0.8371681415929203,0.4988657609373052,"[[ 57 298]
 [ 92 473]]",0.19873404091188368
23,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,-0.030041920062286565,-0.041836017863415065,-0.04916943206148916,-0.011982991882489413,-0.05026683435874779,0.5728260869565217,0.7051762940735183,0.6119791666666666,0.831858407079646,0.49621089368066806,"[[ 57 298]
 [ 95 470]]",0.20808971424286934
23,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,-0.041673194422685245,-0.05505795574288719,-0.05265406691068597,-0.022033243138770753,-0.051553509781357865,0.566304347826087,0.6984126984126984,0.6094986807387863,0.8176991150442477,0.4919481490714196,"[[ 59 296]
 [103 462]]",0.20360325532113444
23,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,0.05085952743793887,0.05500777761051734,-0.01366318677927647,0.044678520809174116,-0.03885710653445207,0.5847826086956521,0.7195301027900147,0.6148055207026348,0.8672566371681416,0.5012339523868877,"[[ 48 307]
 [ 75 490]]",0.11270049472722836
23,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,0.008336537868106064,0.012243464298258733,-0.02414082862148037,0.0011918567194949548,-0.038740257397535505,0.5815217391304348,0.718772826880935,0.6119402985074627,0.8707964601769912,0.4959616103701857,"[[ 43 312]
 [ 73 492]]",0.11243480127377672
23,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,0.024041131984105513,0.035977720909227684,-0.011920869354677843,0.004831851565519907,-0.03336054421768708,0.5880434782608696,0.7255611875452571,0.6139705882352942,0.8867256637168142,0.49970086002742115,"[[ 40 315]
 [ 64 501]]",0.104306247138892
23,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.004177763851898275,0.005155803101008605,-0.020361851319081414,-0.018908645793067946,-0.035098290276417865,0.5858695652173913,0.7208791208791209,0.615,0.8707964601769912,0.5015954131870871,"[[ 47 308]
 [ 73 492]]",0.109796794699488
23,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.040391380513580044,-0.03918912138090225,-0.04543792934831625,-0.04055534080659717,-0.04097767562621035,0.6097826086956522,0.749476622470342,0.618663594470046,0.9504424778761061,0.5090240558394615,"[[ 24 331]
 [ 28 537]]",0.04618875310839565
23,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.02846576369997955,-0.03257815244116613,-0.049805591557119056,-0.020454838294034272,-0.044434571256827815,0.6097826086956522,0.7508674531575295,0.617579908675799,0.9575221238938053,0.5069300760314097,"[[ 20 335]
 [ 24 541]]",0.025322887255269252
23,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,0.0,0.0,-0.04165895204591741,0.0,-0.04165895204591741,0.6141304347826086,0.7609427609427609,0.6141304347826086,1.0,0.5,"[[  0 355]
 [  0 565]]",0.0
23,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,0.0,0.0,-0.04165895204591741,0.0,-0.04165895204591741,0.6141304347826086,0.7609427609427609,0.6141304347826086,1.0,0.5,"[[  0 355]
 [  0 565]]",0.0
24,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,-0.0750790018524572,-0.09269079445761341,-0.038356761468889666,-0.04636224455834381,-0.009877866299995874,0.5565217391304348,0.6605657237936772,0.6311605723370429,0.6928446771378709,0.5121283904421343,"[[115 232]
 [176 397]]",5.833047089810337
24,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,-0.044676909665468,-0.07226118618802091,-0.04260651629072676,0.0003661053051987606,-0.017011834319526575,0.5771739130434783,0.6920031670625495,0.6333333333333333,0.7626527050610821,0.5167730384095035,"[[ 94 253]
 [136 437]]",0.2644745367358584
24,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.07823907595074642,-0.09156667725617651,-0.03258145363408527,-0.055814417892564694,-0.005875800612642701,0.5641304347826087,0.6987227648384673,0.6134564643799473,0.8115183246073299,0.4835689605745582,"[[ 54 293]
 [108 465]]",0.21936893593638068
24,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,-0.08237986270022879,-0.09024706141101146,-0.02626130543750671,-0.0693603141849165,-0.0006123621396060264,0.5880434782608696,0.7231555880204529,0.621859296482412,0.8638743455497382,0.49821959352414863,"[[ 46 301]
 [ 78 495]]",0.1871391587827357
24,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,-0.09796229704696524,-0.12808826763764325,-0.05818895063746321,-0.04829261798575524,-0.017492083773123723,0.5804347826086956,0.7102102102102102,0.6231884057971014,0.8254799301919721,0.5006362186982916,"[[ 61 286]
 [100 473]]",0.2075240128499461
24,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,-0.09948785005993244,-0.10822071796876909,-0.03181867712760156,-0.08493643080609725,-0.0017138648992435224,0.5782608695652174,0.711738484398217,0.6196636481241915,0.8359511343804538,0.49434444327091853,"[[ 53 294]
 [ 94 479]]",0.18452614274113235
24,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,-0.15266426936907485,-0.17861244837613943,-0.06625258799171851,-0.10953205085535511,-0.015152709359605887,0.5739130434782609,0.7104874446085672,0.615877080665813,0.8394415357766143,0.48744411082778843,"[[ 47 300]
 [ 92 481]]",0.09999847465834824
24,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,-0.19668737060041408,-0.20699640771242145,-0.057535142203334444,-0.1793250349464155,-0.0041458613092056895,0.5739130434782609,0.711340206185567,0.6152866242038216,0.8429319371727748,0.48630746714546524,"[[ 45 302]
 [ 90 483]]",0.10500149163478786
24,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,-0.15876648142094374,-0.17388382493096455,-0.05404816388798084,-0.13362843639752375,-0.0065035009146533485,0.5826086956521739,0.7197080291970803,0.6185696361355082,0.8603839441535777,0.49215162625546316,"[[ 43 304]
 [ 80 493]]",0.10170316539027399
24,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.07954669281900406,-0.09431587693360377,-0.03410700664705235,-0.05478266657791386,-0.0060723931691673005,0.5793478260869566,0.720173535791757,0.6148148148148148,0.8691099476439791,0.48498725047905006,"[[ 35 312]
 [ 75 498]]",0.09694965406604833
24,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.17227852239293884,-0.17388382493096455,-0.04053612291598563,-0.16927378020368766,0.0025121859767528454,0.5782608695652174,0.7176128093158661,0.6154806491885143,0.8603839441535777,0.48638793749465625,"[[ 39 308]
 [ 80 493]]",0.05616849150058917
24,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.043042388580146085,-0.04067593656069013,-0.003269042170643943,-0.04672834986354257,0.006483266164359569,0.5978260869565217,0.7408963585434174,0.6187134502923977,0.9232111692844677,0.4918649506364701,"[[ 21 326]
 [ 44 529]]",0.03957426751311796
24,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,-0.08652064944971127,-0.08703355245472977,-0.017761795793832413,-0.08540238301271386,0.004232609495767314,0.5902173913043478,0.7320540156361052,0.617505995203837,0.8987783595113438,0.4897350010813203,"[[ 28 319]
 [ 58 515]]",0.05291663558598978
24,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,-0.10351966873706009,-0.11589403973509937,-0.036286368094148425,-0.08287292817679559,-0.0035091242515365995,0.6010869565217392,0.7456687456687456,0.6183908045977011,0.9389179755671903,0.49107282063662105,"[[ 15 332]
 [ 35 538]]",0.021573116923166602
25,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,-0.0643006978038444,-0.10651709401709408,-0.07592600520379955,0.0017612352129627862,-0.07233215435108187,0.55,0.6437177280550774,0.6091205211726385,0.6824817518248175,0.5186602307511184,"[[132 240]
 [174 374]]",5.737031693740352
25,ACSIncome_10000,SEX,PINCP,k-anonymity,2,2,0.04067906255499898,0.03685897435897434,-0.011492120572132558,0.044324419526227676,-0.037455934195064655,0.5304347826086957,0.6435643564356436,0.5873493975903614,0.7116788321167883,0.487559846165921,"[[ 98 274]
 [158 390]]",0.29235251822504005
25,ACSIncome_10000,SEX,PINCP,k-anonymity,3,3,-0.012234161470002114,-0.034989316239316226,-0.048613192155295915,0.019901957906478307,-0.05236571285140568,0.5434782608695652,0.6677215189873418,0.5893854748603352,0.7700729927007299,0.48987520602778434,"[[ 78 294]
 [126 422]]",0.25665177359847763
25,ACSIncome_10000,SEX,PINCP,k-anonymity,4,4,-0.04497909442470416,-0.06303418803418803,-0.05107714847001632,-0.017641706049842942,-0.04877587316002574,0.558695652173913,0.6818181818181818,0.5975274725274725,0.7937956204379562,0.5030806059179028,"[[ 79 293]
 [113 435]]",0.2356618483520152
25,ACSIncome_10000,SEX,PINCP,k-anonymity,5,5,0.023079374592709923,0.02564102564102566,-0.015012058164590392,0.01731881292746651,-0.032773736759133754,0.5521739130434783,0.6859756097560976,0.5890052356020943,0.8211678832116789,0.48854093085315126,"[[ 58 314]
 [ 98 450]]",0.19616063054456004
25,ACSIncome_10000,SEX,PINCP,k-anonymity,6,6,-0.017009860581931324,-0.019391025641025683,-0.029548449086956752,-0.014089881703701512,-0.036803042384837226,0.5608695652173913,0.6930091185410334,0.59375,0.8321167883211679,0.4967035554509065,"[[ 60 312]
 [ 92 456]]",0.1796620445265573
25,ACSIncome_10000,SEX,PINCP,k-anonymity,7,7,-0.04854659874138445,-0.05277777777777781,-0.04076468265859934,-0.041330319664191206,-0.03809523809523807,0.5760869565217391,0.7102526002971769,0.5989974937343359,0.8722627737226277,0.5060238599795934,"[[ 52 320]
 [ 70 478]]",0.09955929840047749
25,ACSIncome_10000,SEX,PINCP,k-anonymity,8,8,-0.008405040170098577,-0.023397435897435814,-0.048208874999405404,0.01473566794845449,-0.04521462527964204,0.5815217391304348,0.7208121827411168,0.5980746089049338,0.906934306569343,0.5045424221018758,"[[ 38 334]
 [ 51 497]]",0.08715154757559687
25,ACSIncome_10000,SEX,PINCP,k-anonymity,9,9,-0.06147047771261127,-0.06298076923076923,-0.04453672388943586,-0.05888396395338602,-0.036136919315403415,0.5858695652173913,0.7292110874200426,0.5972060535506403,0.9361313868613139,0.5030119299897967,"[[ 26 346]
 [ 35 513]]",0.07220624912720565
25,ACSIncome_10000,SEX,PINCP,k-anonymity,10,10,-0.06775879865481305,-0.08269230769230773,-0.06028130960705125,-0.04661402530307923,-0.04490806223479493,0.575,0.719310839913855,0.5928994082840237,0.9142335766423357,0.4947511969233185,"[[ 28 344]
 [ 47 501]]",0.07814506786700015
25,ACSIncome_10000,SEX,PINCP,k-anonymity,25,25,-0.1118721786986695,-0.10924145299145294,-0.04856086875865118,-0.11556638389056861,-0.033439312806782695,0.5836956521739131,0.7254480286738352,0.5974025974025974,0.9233576642335767,0.503345498783455,"[[ 31 341]
 [ 42 506]]",0.0511482792117141
25,ACSIncome_10000,SEX,PINCP,k-anonymity,50,50,-0.11257616621716116,-0.10651709401709408,-0.045240711407927514,-0.12035107288578384,-0.031053498215252717,0.5902173913043478,0.7305218012866334,0.600470035252644,0.9324817518248175,0.5092516286005808,"[[ 32 340]
 [ 37 511]]",0.022242110543257556
25,ACSIncome_10000,SEX,PINCP,k-anonymity,75,75,0.0,0.0,-0.03518034923488922,0.0,-0.03518034923488922,0.5956521739130435,0.7465940054495913,0.5956521739130435,1.0,0.5,"[[  0 372]
 [  0 548]]",0.0
25,ACSIncome_10000,SEX,PINCP,k-anonymity,100,100,0.0,0.0,-0.03518034923488922,0.0,-0.03518034923488922,0.5956521739130435,0.7465940054495913,0.5956521739130435,1.0,0.5,"[[  0 372]
 [  0 548]]",0.0
26,ACSIncome_10000,SEX,PINCP,k-anonymity,1,1,0.0020860594337297478,-0.018460854092526735,-0.04163584987957747,0.034778681120144594,-0.06724022719679257,0.5402173913043479,0.639386189258312,0.6048387096774194,0.6781193490054249,0.505272208562658,"[[122 245]
 [178 375]]",5.926526717636036
